origin_index,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,prep_Geography_0,prep_Geography_1,prep_Gender_0,prep_Gender_1,prep_Age,prep_Balance,prep_CreditScore,prep_EstimatedSalary,prep_HasCrCard,prep_IsActiveMember,prep_NumOfProducts,prep_Tenure,TCR-prob_0,TCR-prob_1,TCR-pred_Exited,Exited,result_key
6712,3385,15693732,Kilgour,775,France,Female,66,9,0.0,2,1,1,67622.34,1,0,0,1,66.0,0.0,775.0,67622.34,1.0,1.0,2.0,9.0,0.9697261643239001,0.030273835676099908,0,0,20241204-151534
6713,3358,15670668,Webb,658,Germany,Male,29,5,75395.53,2,0,1,54914.92,1,1,1,0,29.0,75395.53,658.0,54914.92,0.0,1.0,2.0,5.0,0.9711722191768816,0.02882778082311841,0,0,20241204-151534
6714,324,15585215,Yuan,763,France,Female,31,4,0.0,2,0,0,50404.72,1,0,0,1,31.0,0.0,763.0,50404.72,0.0,0.0,2.0,4.0,0.9762875213529404,0.023712478647059557,0,0,20241204-151534
6715,155,15709368,Milne,614,France,Female,43,6,0.0,2,1,1,109041.53,1,0,0,1,43.0,0.0,614.0,109041.53,1.0,1.0,2.0,6.0,0.9503100749702068,0.04968992502979319,0,0,20241204-151534
6716,7415,15802869,Ball,737,Germany,Female,45,2,99169.67,2,1,1,78650.95,1,1,0,1,45.0,99169.67,737.0,78650.95,1.0,1.0,2.0,2.0,0.8422164735733793,0.1577835264266207,0,0,20241204-151534
6717,7274,15671582,John,660,Spain,Male,38,6,109869.32,1,1,1,154641.91,0,1,1,0,38.0,109869.32,660.0,154641.91,1.0,1.0,1.0,6.0,0.9487019675673175,0.051298032432682515,0,0,20241204-151534
6718,7288,15633944,McKay,644,Spain,Male,32,3,136659.74,1,1,1,14187.78,0,1,1,0,32.0,136659.74,644.0,14187.78,1.0,1.0,1.0,3.0,0.9419560443761075,0.05804395562389257,0,0,20241204-151534
6719,539,15794142,Ferreira,564,Germany,Female,62,5,114931.35,3,0,1,18260.98,1,1,0,1,62.0,114931.35,564.0,18260.98,0.0,1.0,3.0,5.0,0.03622905496589679,0.9637709450341032,1,1,20241204-151534
6720,5843,15799128,Matthews,608,Spain,Female,38,9,102406.76,1,0,1,57600.66,0,1,0,1,38.0,102406.76,608.0,57600.66,0.0,1.0,1.0,9.0,0.8631355945411787,0.13686440545882125,0,0,20241204-151534
6721,7653,15569394,Bailey,704,France,Male,24,2,148197.15,2,1,0,182775.08,1,0,1,0,24.0,148197.15,704.0,182775.08,1.0,0.0,2.0,2.0,0.9496723185220928,0.050327681477907234,0,0,20241204-151534
6722,5268,15710397,Lin,584,France,Male,26,4,0.0,2,1,0,147600.54,1,0,1,0,26.0,0.0,584.0,147600.54,1.0,0.0,2.0,4.0,0.9831170785878423,0.01688292141215776,0,0,20241204-151534
6723,7027,15588123,Horton,677,France,Female,27,2,0.0,2,0,1,114685.92,1,0,0,1,27.0,0.0,677.0,114685.92,0.0,1.0,2.0,2.0,0.9815863737741392,0.01841362622586089,0,0,20241204-151534
6724,5057,15690958,Cantrell,767,Germany,Male,23,2,139542.82,1,0,1,28038.28,1,1,1,0,23.0,139542.82,767.0,28038.28,0.0,1.0,1.0,2.0,0.8989428351991565,0.10105716480084344,0,0,20241204-151534
6725,9205,15737971,Cowen,646,France,Female,30,5,0.0,2,1,0,13935.32,1,0,0,1,30.0,0.0,646.0,13935.32,1.0,0.0,2.0,5.0,0.9627786581827364,0.03722134181726361,0,0,20241204-151534
6726,1630,15595303,Johnston,736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1,1,1,0,46.0,130812.91,736.0,77981.54,1.0,1.0,1.0,5.0,0.580829971275385,0.4191700287246149,0,1,20241204-151534
6727,4330,15753362,Evdokimov,748,Spain,Male,60,3,0.0,2,1,1,78194.37,0,1,1,0,60.0,0.0,748.0,78194.37,1.0,1.0,2.0,3.0,0.9473638685865724,0.052636131413427614,0,0,20241204-151534
6728,4189,15786153,McKenzie,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,1,1,1,0,47.0,137774.11,644.0,151902.78,1.0,0.0,2.0,9.0,0.6929965171407109,0.3070034828592892,0,0,20241204-151534
6729,8601,15755405,Hudson,710,France,Male,43,9,128284.45,1,1,0,32996.89,1,0,1,0,43.0,128284.45,710.0,32996.89,1.0,0.0,1.0,9.0,0.6372908879922876,0.36270911200771244,0,1,20241204-151534
6730,3048,15767871,H?,784,Spain,Male,48,7,0.0,2,1,1,182609.97,0,1,1,0,48.0,0.0,784.0,182609.97,1.0,1.0,2.0,7.0,0.957402744308446,0.042597255691554085,0,0,20241204-151534
6731,1808,15605037,Ting,818,France,Female,49,2,0.0,1,0,1,192298.84,1,0,0,1,49.0,0.0,818.0,192298.84,0.0,1.0,1.0,2.0,0.3300042176582809,0.6699957823417191,1,1,20241204-151534
6732,9805,15596136,Folliero,637,France,Female,36,9,166939.88,1,1,1,72504.76,1,0,0,1,36.0,166939.88,637.0,72504.76,1.0,1.0,1.0,9.0,0.9200385598964873,0.07996144010351271,0,0,20241204-151534
6733,8864,15781129,Montgomery,687,Spain,Male,38,8,69434.4,2,1,1,66580.13,0,1,1,0,38.0,69434.4,687.0,66580.13,1.0,1.0,2.0,8.0,0.9665029743062891,0.033497025693710984,0,1,20241204-151534
6734,7565,15759387,McIntosh,598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1,1,1,0,38.0,101487.18,598.0,75959.1,1.0,1.0,1.0,1.0,0.7950867076704554,0.20491329232954458,0,1,20241204-151534
6735,6618,15700826,Ko,678,Germany,Female,54,1,123699.28,2,0,1,105221.76,1,1,0,1,54.0,123699.28,678.0,105221.76,0.0,1.0,2.0,1.0,0.542716351443697,0.457283648556303,0,0,20241204-151534
6736,8168,15793135,Wang,713,Germany,Female,24,7,147687.24,1,1,1,121592.5,1,1,0,1,24.0,147687.24,713.0,121592.5,1.0,1.0,1.0,7.0,0.9083790188786772,0.09162098112132279,0,0,20241204-151534
6737,5115,15721460,Lorenzo,678,France,Male,60,8,185648.56,1,0,0,192156.54,1,0,1,0,60.0,185648.56,678.0,192156.54,0.0,0.0,1.0,8.0,0.038203378450268666,0.9617966215497313,1,1,20241204-151534
6738,1508,15577274,Genovese,549,Germany,Female,43,3,134985.66,1,1,0,6101.41,1,1,0,1,43.0,134985.66,549.0,6101.41,1.0,0.0,1.0,3.0,0.2511349753089551,0.7488650246910449,1,0,20241204-151534
6739,4398,15743478,Johnson,659,Germany,Male,39,8,52106.33,2,1,1,107964.36,1,1,1,0,39.0,52106.33,659.0,107964.36,1.0,1.0,2.0,8.0,0.9746870519057621,0.025312948094237914,0,0,20241204-151534
6740,1158,15811327,Pan,700,Spain,Male,54,1,79415.67,1,0,1,139735.54,0,1,1,0,54.0,79415.67,700.0,139735.54,0.0,1.0,1.0,1.0,0.7477536231206005,0.25224637687939955,0,0,20241204-151534
6741,4314,15687079,King,646,Spain,Male,69,10,115462.44,1,1,0,40421.87,0,1,1,0,69.0,115462.44,646.0,40421.87,1.0,0.0,1.0,10.0,0.45296986967011543,0.5470301303298846,1,0,20241204-151534
6742,1823,15779390,Theus,850,Spain,Female,31,4,91292.7,1,1,1,162149.07,0,1,0,1,31.0,91292.7,850.0,162149.07,1.0,1.0,1.0,4.0,0.9367168718425112,0.06328312815748886,0,0,20241204-151534
6743,9571,15624936,Yen,631,France,Male,35,8,129205.49,1,1,1,79146.36,1,0,1,0,35.0,129205.49,631.0,79146.36,1.0,1.0,1.0,8.0,0.956910172343786,0.043089827656214025,0,0,20241204-151534
6744,9675,15578098,Jamieson,600,France,Male,31,8,0.0,2,1,1,121555.51,1,0,1,0,31.0,0.0,600.0,121555.51,1.0,1.0,2.0,8.0,0.9891491589092034,0.010850841090796632,0,0,20241204-151534
6745,4484,15774192,Miller,539,Germany,Female,38,8,105435.74,1,0,0,80575.44,1,1,0,1,38.0,105435.74,539.0,80575.44,0.0,0.0,1.0,8.0,0.5561528189810024,0.44384718101899756,0,1,20241204-151534
6746,4572,15761775,Myers,598,Germany,Male,20,8,180293.84,2,1,1,29552.7,1,1,1,0,20.0,180293.84,598.0,29552.7,1.0,1.0,2.0,8.0,0.9706295704956569,0.0293704295043431,0,0,20241204-151534
6747,7482,15778589,Collier,626,France,Male,34,7,113014.7,2,1,1,56646.28,1,0,1,0,34.0,113014.7,626.0,56646.28,1.0,1.0,2.0,7.0,0.9630351034304386,0.036964896569561374,0,0,20241204-151534
6748,1975,15679283,Parkhill,694,France,Female,33,4,129731.64,2,1,0,178123.86,1,0,0,1,33.0,129731.64,694.0,178123.86,1.0,0.0,2.0,4.0,0.923450888244268,0.07654911175573194,0,0,20241204-151534
6749,923,15753337,Yeates,555,France,Male,51,5,0.0,3,1,0,189122.89,1,0,1,0,51.0,0.0,555.0,189122.89,1.0,0.0,3.0,5.0,0.03906625824692633,0.9609337417530737,1,1,20241204-151534
6750,1295,15584363,Longstaff,824,France,Male,30,0,133634.02,1,1,1,162053.92,1,0,1,0,30.0,133634.02,824.0,162053.92,1.0,1.0,1.0,0.0,0.9747352742305618,0.025264725769438202,0,0,20241204-151534
6751,2811,15595388,Yeh,594,France,Female,30,10,0.0,2,1,1,124071.71,1,0,0,1,30.0,0.0,594.0,124071.71,1.0,1.0,2.0,10.0,0.9830190169746649,0.016980983025335072,0,0,20241204-151534
6752,2230,15756125,Booth,757,Spain,Male,44,5,140856.16,2,1,0,158735.1,0,1,1,0,44.0,140856.16,757.0,158735.1,1.0,0.0,2.0,5.0,0.8326752227848857,0.1673247772151143,0,0,20241204-151534
6753,7676,15618258,Chizuoke,640,Spain,Male,37,5,158024.38,1,1,0,81298.09,0,1,1,0,37.0,158024.38,640.0,81298.09,1.0,0.0,1.0,5.0,0.8909804942224109,0.10901950577758918,0,0,20241204-151534
6754,7996,15803479,Winter-Irving,708,France,Female,67,1,0.0,2,0,1,3837.08,1,0,0,1,67.0,0.0,708.0,3837.08,0.0,1.0,2.0,1.0,0.9733860252666887,0.02661397473331127,0,0,20241204-151534
6755,234,15723886,Fiore,767,Germany,Male,20,3,119714.25,2,0,1,150135.38,1,1,1,0,20.0,119714.25,767.0,150135.38,0.0,1.0,2.0,3.0,0.9674675939696721,0.03253240603032794,0,0,20241204-151534
6756,9309,15728683,Lombardo,742,France,Male,27,0,0.0,2,0,1,131534.96,1,0,1,0,27.0,0.0,742.0,131534.96,0.0,1.0,2.0,0.0,0.9885698000929884,0.011430199907011551,0,0,20241204-151534
6757,761,15583212,Chidozie,600,France,Female,43,5,134022.06,1,1,0,194764.83,1,0,0,1,43.0,134022.06,600.0,194764.83,1.0,0.0,1.0,5.0,0.5717923572719146,0.4282076427280855,0,0,20241204-151534
6758,2018,15602929,Wilson,728,Spain,Female,37,4,0.0,1,0,0,4539.38,0,1,0,1,37.0,0.0,728.0,4539.38,0.0,0.0,1.0,4.0,0.7600875040170247,0.23991249598297532,0,0,20241204-151534
6759,3979,15669490,Ifeanacho,837,Germany,Male,37,6,94001.61,2,1,0,140723.05,1,1,1,0,37.0,94001.61,837.0,140723.05,1.0,0.0,2.0,6.0,0.9429684708709012,0.05703152912909878,0,0,20241204-151534
6760,2903,15804002,Kovalev,691,France,Female,33,1,128306.83,1,1,1,113580.79,1,0,0,1,33.0,128306.83,691.0,113580.79,1.0,1.0,1.0,1.0,0.9477788521703148,0.05222114782968518,0,0,20241204-151534
6761,3711,15601796,Chizuoke,645,France,Male,30,1,125739.26,1,1,1,193441.23,1,0,1,0,30.0,125739.26,645.0,193441.23,1.0,1.0,1.0,1.0,0.961026290932117,0.038973709067883,0,0,20241204-151534
6762,8116,15700752,Pugliesi,545,France,Female,32,6,0.0,2,1,1,52067.37,1,0,0,1,32.0,0.0,545.0,52067.37,1.0,1.0,2.0,6.0,0.981299473253803,0.018700526746197037,0,0,20241204-151534
6763,5339,15784000,Pope,715,Germany,Female,34,9,102277.52,1,0,0,177852.57,1,1,0,1,34.0,102277.52,715.0,177852.57,0.0,0.0,1.0,9.0,0.6897705322371412,0.31022946776285876,0,1,20241204-151534
6764,2596,15737310,Thompson,633,France,Male,29,10,130206.28,1,1,0,184654.87,1,0,1,0,29.0,130206.28,633.0,184654.87,1.0,0.0,1.0,10.0,0.9365156875217473,0.06348431247825273,0,0,20241204-151534
6765,3726,15626474,Onyemere,686,France,Female,31,1,0.0,2,1,0,4802.25,1,0,0,1,31.0,0.0,686.0,4802.25,1.0,0.0,2.0,1.0,0.9763760562653315,0.023623943734668428,0,0,20241204-151534
6766,637,15603323,Bell,660,Spain,Female,33,1,0.0,2,0,0,117834.91,0,1,0,1,33.0,0.0,660.0,117834.91,0.0,0.0,2.0,1.0,0.9694843854435949,0.03051561455640502,0,0,20241204-151534
6767,5061,15681928,Yancy,577,France,Female,35,4,108155.49,1,1,0,105407.79,1,0,0,1,35.0,108155.49,577.0,105407.79,1.0,0.0,1.0,4.0,0.8674430795871931,0.13255692041280687,0,0,20241204-151534
6768,3734,15713374,Jarvis,689,Germany,Male,67,9,157094.78,1,1,1,99490.01,1,1,1,0,67.0,157094.78,689.0,99490.01,1.0,1.0,1.0,9.0,0.8796401451438791,0.12035985485612091,0,0,20241204-151534
6769,4520,15713769,Michelides,617,Spain,Male,38,7,0.0,1,1,1,27239.28,0,1,1,0,38.0,0.0,617.0,27239.28,1.0,1.0,1.0,7.0,0.8597275766610202,0.14027242333897988,0,0,20241204-151534
6770,9245,15697249,Lettiere,546,Germany,Female,25,3,132837.7,1,1,0,131647.31,1,1,0,1,25.0,132837.7,546.0,131647.31,1.0,0.0,1.0,3.0,0.7250658502176619,0.2749341497823381,0,0,20241204-151534
6771,5604,15608408,Lazareva,598,Spain,Male,39,1,0.0,2,1,0,159130.32,0,1,1,0,39.0,0.0,598.0,159130.32,1.0,0.0,2.0,1.0,0.9624234137689096,0.03757658623109036,0,0,20241204-151534
6772,759,15647099,Ts'ui,633,France,Female,37,9,156091.97,1,1,0,72008.61,1,0,0,1,37.0,156091.97,633.0,72008.61,1.0,0.0,1.0,9.0,0.7990931068806955,0.2009068931193045,0,0,20241204-151534
6773,5670,15706706,Chinwendu,648,Germany,Male,33,7,135310.41,2,0,1,171668.2,1,1,1,0,33.0,135310.41,648.0,171668.2,0.0,1.0,2.0,7.0,0.9475027266595645,0.052497273340435496,0,0,20241204-151534
6774,2927,15744529,Chiekwugo,510,France,Male,63,8,0.0,2,1,1,115291.86,1,0,1,0,63.0,0.0,510.0,115291.86,1.0,1.0,2.0,8.0,0.9596426058381414,0.04035739416185859,0,0,20241204-151534
6775,3310,15753343,Barry,523,France,Female,28,2,121164.11,1,1,1,59938.81,1,0,0,1,28.0,121164.11,523.0,59938.81,1.0,1.0,1.0,2.0,0.9116696138886402,0.08833038611135978,0,0,20241204-151534
6776,3870,15674929,Anderson,512,France,Female,31,7,0.0,2,0,0,49326.07,1,0,0,1,31.0,0.0,512.0,49326.07,0.0,0.0,2.0,7.0,0.9811685063750452,0.018831493624954856,0,0,20241204-151534
6777,6949,15803750,Ball,750,Spain,Female,33,3,161801.47,1,0,1,153288.97,0,1,0,1,33.0,161801.47,750.0,153288.97,0.0,1.0,1.0,3.0,0.9429853098622311,0.05701469013776889,0,1,20241204-151534
6778,8224,15603328,Lucchesi,483,France,Male,27,1,77805.66,1,1,1,2101.89,1,0,1,0,27.0,77805.66,483.0,2101.89,1.0,1.0,1.0,1.0,0.96401496063537,0.03598503936463005,0,0,20241204-151534
6779,6499,15770405,Warlow-Davies,613,France,Female,27,5,125167.74,1,1,0,199104.52,1,0,0,1,27.0,125167.74,613.0,199104.52,1.0,0.0,1.0,5.0,0.8983205587412086,0.10167944125879141,0,0,20241204-151534
6780,9472,15776404,Williamson,523,France,Male,22,8,123374.46,1,1,1,124906.59,1,0,1,0,22.0,123374.46,523.0,124906.59,1.0,1.0,1.0,8.0,0.9650234165128657,0.03497658348713434,0,0,20241204-151534
6781,7802,15798844,Chijindum,678,France,Male,54,7,128914.97,1,0,0,191746.23,1,0,1,0,54.0,128914.97,678.0,191746.23,0.0,0.0,1.0,7.0,0.19568128776663363,0.8043187122333664,1,1,20241204-151534
6782,617,15719352,Davidson,754,Spain,Male,39,6,170184.99,2,1,0,89593.26,0,1,1,0,39.0,170184.99,754.0,89593.26,1.0,0.0,2.0,6.0,0.8720631725756567,0.1279368274243433,0,0,20241204-151534
6783,2466,15612071,Wilson,763,Spain,Female,32,10,95153.77,1,0,1,81310.1,0,1,0,1,32.0,95153.77,763.0,81310.1,0.0,1.0,1.0,10.0,0.901980234049701,0.098019765950299,0,0,20241204-151534
6784,4131,15731669,Szabados,554,France,Male,39,2,129709.62,1,1,0,173197.12,1,0,1,0,39.0,129709.62,554.0,173197.12,1.0,0.0,1.0,2.0,0.8537542144615246,0.14624578553847545,0,0,20241204-151534
6785,4879,15579433,Pugh,793,Spain,Male,29,8,96674.55,2,0,0,192120.66,0,1,1,0,29.0,96674.55,793.0,192120.66,0.0,0.0,2.0,8.0,0.9500264939753166,0.04997350602468343,0,0,20241204-151534
6786,3284,15775335,Ellis,635,Germany,Female,48,4,81556.89,2,1,0,191914.37,1,1,0,1,48.0,81556.89,635.0,191914.37,1.0,0.0,2.0,4.0,0.6632950746518994,0.3367049253481006,0,0,20241204-151534
6787,7132,15704509,Tan,492,France,Male,35,8,121063.49,1,0,0,85421.48,1,0,1,0,35.0,121063.49,492.0,85421.48,0.0,0.0,1.0,8.0,0.9132238403895437,0.08677615961045627,0,0,20241204-151534
6788,3566,15598700,Hysell,676,Spain,Female,30,5,0.0,2,0,1,157888.5,0,1,0,1,30.0,0.0,676.0,157888.5,0.0,1.0,2.0,5.0,0.9816525122184675,0.01834748778153253,0,0,20241204-151534
6789,6324,15615828,Mitchell,550,France,Male,34,8,122359.5,1,0,0,116495.55,1,0,1,0,34.0,122359.5,550.0,116495.55,0.0,0.0,1.0,8.0,0.9179822107713634,0.08201778922863652,0,0,20241204-151534
6790,1542,15812497,D'Albertis,654,Germany,Male,37,5,112146.12,1,1,0,75927.35,1,1,1,0,37.0,112146.12,654.0,75927.35,1.0,0.0,1.0,5.0,0.7282724453236273,0.27172755467637266,0,0,20241204-151534
6791,4080,15694601,Ankudinov,583,France,Female,31,4,158978.79,1,1,0,12538.92,1,0,0,1,31.0,158978.79,583.0,12538.92,1.0,0.0,1.0,4.0,0.8924202658257869,0.10757973417421307,0,0,20241204-151534
6792,1162,15781802,Abramov,755,France,Male,41,6,104817.41,1,1,0,126013.58,1,0,1,0,41.0,104817.41,755.0,126013.58,1.0,0.0,1.0,6.0,0.8087986891607024,0.19120131083929764,0,1,20241204-151534
6793,9168,15645353,Chubb,607,France,Male,26,1,0.0,1,1,0,29818.2,1,0,1,0,26.0,0.0,607.0,29818.2,1.0,0.0,1.0,1.0,0.8896519655430177,0.11034803445698228,0,0,20241204-151534
6794,2321,15775888,McDonald,593,Germany,Female,38,5,85626.6,1,1,1,125079.65,1,1,0,1,38.0,85626.6,593.0,125079.65,1.0,1.0,1.0,5.0,0.8058239134568741,0.19417608654312588,0,0,20241204-151534
6795,7066,15568162,Sung,527,Spain,Male,53,8,0.0,1,1,1,51711.57,0,1,1,0,53.0,0.0,527.0,51711.57,1.0,1.0,1.0,8.0,0.6553137466909287,0.3446862533090713,0,0,20241204-151534
6796,1772,15633260,Dumetochukwu,600,France,Male,37,1,142663.46,1,0,1,88669.89,1,0,1,0,37.0,142663.46,600.0,88669.89,0.0,1.0,1.0,1.0,0.9138754283518392,0.08612457164816074,0,0,20241204-151534
6797,5420,15594456,K?,740,Spain,Female,56,4,99097.33,1,1,1,85016.64,0,1,0,1,56.0,99097.33,740.0,85016.64,1.0,1.0,1.0,4.0,0.6907614571142241,0.3092385428857759,0,1,20241204-151534
6798,8074,15601030,Patel,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,1,1,0,1,34.0,96693.66,777.0,172618.52,1.0,1.0,1.0,5.0,0.8610398807162255,0.13896011928377447,0,0,20241204-151534
6799,1582,15576517,Everingham,445,Germany,Female,34,7,131082.17,2,1,1,70618.0,1,1,0,1,34.0,131082.17,445.0,70618.0,1.0,1.0,2.0,7.0,0.9049937181633657,0.09500628183663426,0,0,20241204-151534
6800,7783,15595991,Hsiung,585,France,Male,54,8,87105.32,1,1,1,55346.14,1,0,1,0,54.0,87105.32,585.0,55346.14,1.0,1.0,1.0,8.0,0.7466063678237504,0.2533936321762496,0,0,20241204-151534
6801,8865,15599124,Miller,832,France,Female,29,5,0.0,2,1,0,178779.52,1,0,0,1,29.0,0.0,832.0,178779.52,1.0,0.0,2.0,5.0,0.9765253778871126,0.02347462211288741,0,0,20241204-151534
6802,9932,15647800,Greco,850,France,Female,34,6,101266.51,1,1,0,33501.98,1,0,0,1,34.0,101266.51,850.0,33501.98,1.0,0.0,1.0,6.0,0.8454772499541415,0.15452275004585847,0,0,20241204-151534
6803,679,15810978,Pugliesi,788,Spain,Female,70,1,0.0,2,1,1,41610.62,0,1,0,1,70.0,0.0,788.0,41610.62,1.0,1.0,2.0,1.0,0.947980586052546,0.052019413947454046,0,0,20241204-151534
6804,7547,15735221,Sousa,697,France,Female,42,10,0.0,2,1,0,61312.15,1,0,0,1,42.0,0.0,697.0,61312.15,1.0,0.0,2.0,10.0,0.9252442194823044,0.07475578051769562,0,0,20241204-151534
6805,1134,15706899,Ma,559,France,Male,34,4,0.0,2,1,1,66721.98,1,0,1,0,34.0,0.0,559.0,66721.98,1.0,1.0,2.0,4.0,0.9859593477304439,0.0140406522695561,0,0,20241204-151534
6806,231,15808473,Ringrose,673,France,Male,72,1,0.0,2,0,1,111981.19,1,0,1,0,72.0,0.0,673.0,111981.19,0.0,1.0,2.0,1.0,0.9890948401315216,0.010905159868478379,0,0,20241204-151534
6807,5185,15677146,Obiajulu,728,France,Female,28,4,142243.54,2,1,0,33074.51,1,0,0,1,28.0,142243.54,728.0,33074.51,1.0,0.0,2.0,4.0,0.9308022719295626,0.06919772807043742,0,0,20241204-151534
6808,5577,15635964,Eve,566,Germany,Male,65,4,120100.41,1,1,0,107563.16,1,1,1,0,65.0,120100.41,566.0,107563.16,1.0,0.0,1.0,4.0,0.07468016721283466,0.9253198327871653,1,1,20241204-151534
6809,2078,15744843,K'ung,569,Spain,Female,34,6,144855.34,1,0,0,196555.32,0,1,0,1,34.0,144855.34,569.0,196555.32,0.0,0.0,1.0,6.0,0.8812318985894775,0.11876810141052248,0,0,20241204-151534
6810,133,15677871,Cocci,687,France,Male,38,9,122570.87,1,1,1,35608.88,1,0,1,0,38.0,122570.87,687.0,35608.88,1.0,1.0,1.0,9.0,0.9301250069782233,0.06987499302177673,0,0,20241204-151534
6811,8684,15599329,Christopher,697,France,Female,49,7,195238.29,4,0,1,131083.56,1,0,0,1,49.0,195238.29,697.0,131083.56,0.0,1.0,4.0,7.0,0.01730688838201322,0.9826931116179868,1,1,20241204-151534
6812,8617,15725076,Anderson,653,Spain,Female,27,6,107751.68,2,1,1,33389.42,0,1,0,1,27.0,107751.68,653.0,33389.42,1.0,1.0,2.0,6.0,0.9319971446052906,0.06800285539470945,0,0,20241204-151534
6813,3648,15624775,Onyeoruru,729,France,Male,67,2,94203.8,1,0,1,102391.06,1,0,1,0,67.0,94203.8,729.0,102391.06,0.0,1.0,1.0,2.0,0.9479522184900516,0.052047781509948425,0,0,20241204-151534
6814,7156,15609070,Findlay,515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1,1,1,0,45.0,120961.5,515.0,39288.11,1.0,1.0,3.0,7.0,0.04380090518715729,0.9561990948128427,1,1,20241204-151534
6815,6919,15721116,Napolitano,597,Spain,Male,24,0,108058.07,2,1,1,187826.11,0,1,1,0,24.0,108058.07,597.0,187826.11,1.0,1.0,2.0,0.0,0.9534853882576313,0.04651461174236866,0,0,20241204-151534
6816,5667,15649616,Otutodilichukwu,636,Spain,Male,60,7,124447.73,1,1,1,141364.62,0,1,1,0,60.0,124447.73,636.0,141364.62,1.0,1.0,1.0,7.0,0.8334928457499455,0.1665071542500545,0,1,20241204-151534
6817,3765,15615820,MacDonald,837,France,Male,49,8,103302.37,1,1,1,50974.57,1,0,1,0,49.0,103302.37,837.0,50974.57,1.0,1.0,1.0,8.0,0.6939989539495042,0.30600104605049583,0,0,20241204-151534
6818,2151,15771211,Perkins,668,France,Male,38,10,86977.96,1,0,1,37094.75,1,0,1,0,38.0,86977.96,668.0,37094.75,0.0,1.0,1.0,10.0,0.9435193107112749,0.05648068928872502,0,0,20241204-151534
6819,81,15706021,Buley,665,France,Female,34,1,96645.54,2,0,0,171413.66,1,0,0,1,34.0,96645.54,665.0,171413.66,0.0,0.0,2.0,1.0,0.9411037678468133,0.058896232153186755,0,0,20241204-151534
6820,8582,15580213,McIntyre,585,France,Female,43,2,0.0,2,1,0,89402.54,1,0,0,1,43.0,0.0,585.0,89402.54,1.0,0.0,2.0,2.0,0.911528827191691,0.08847117280830893,0,0,20241204-151534
6821,7052,15596797,Barnet,643,Spain,Male,43,1,0.0,2,1,1,145764.4,0,1,1,0,43.0,0.0,643.0,145764.4,1.0,1.0,2.0,1.0,0.9590243345428002,0.04097566545719983,0,0,20241204-151534
6822,9756,15804009,Amechi,806,Germany,Male,36,8,167983.17,2,1,1,106714.28,1,1,1,0,36.0,167983.17,806.0,106714.28,1.0,1.0,2.0,8.0,0.9662748865086556,0.03372511349134439,0,0,20241204-151534
6823,6313,15648136,Green,658,Germany,Female,28,9,152812.58,1,1,0,166682.57,1,1,0,1,28.0,152812.58,658.0,166682.57,1.0,0.0,1.0,9.0,0.7662236218177664,0.23377637818223362,0,0,20241204-151534
6824,3735,15679733,Haugh,796,Germany,Male,40,2,113228.38,2,1,1,46415.09,1,1,1,0,40.0,113228.38,796.0,46415.09,1.0,1.0,2.0,2.0,0.9134565575865495,0.08654344241345048,0,0,20241204-151534
6825,5016,15756196,Tsou,682,France,Male,50,6,121818.84,2,0,1,124151.37,1,0,1,0,50.0,121818.84,682.0,124151.37,0.0,1.0,2.0,6.0,0.7903989734325076,0.20960102656749238,0,0,20241204-151534
6826,7102,15796569,Donaldson,831,Spain,Female,44,10,0.0,1,0,1,47729.33,0,1,0,1,44.0,0.0,831.0,47729.33,0.0,1.0,1.0,10.0,0.578091578154069,0.4219084218459311,0,0,20241204-151534
6827,6408,15657829,Fanucci,806,Germany,Male,30,8,168078.83,1,1,0,85028.36,1,1,1,0,30.0,168078.83,806.0,85028.36,1.0,0.0,1.0,8.0,0.8070504374642867,0.1929495625357133,0,1,20241204-151534
6828,4119,15782311,Feng,529,France,Male,28,9,0.0,2,1,1,52545.24,1,0,1,0,28.0,0.0,529.0,52545.24,1.0,1.0,2.0,9.0,0.9847286086178578,0.015271391382142183,0,0,20241204-151534
6829,5686,15811565,Cocci,705,Spain,Female,47,3,63488.7,1,0,1,28640.92,0,1,0,1,47.0,63488.7,705.0,28640.92,0.0,1.0,1.0,3.0,0.4920473691810512,0.5079526308189488,1,1,20241204-151534
6830,6454,15815070,Romano,566,Germany,Female,44,5,141428.99,2,0,0,68408.74,1,1,0,1,44.0,141428.99,566.0,68408.74,0.0,0.0,2.0,5.0,0.6884651994422277,0.3115348005577722,0,0,20241204-151534
6831,644,15640078,Chambers,660,Germany,Female,39,5,135134.99,1,1,0,173683.0,1,1,0,1,39.0,135134.99,660.0,173683.0,1.0,0.0,1.0,5.0,0.5925750832731582,0.40742491672684183,0,1,20241204-151534
6832,5395,15668853,Menhennitt,637,Spain,Female,44,0,157622.58,1,1,1,120454.2,0,1,0,1,44.0,157622.58,637.0,120454.2,1.0,1.0,1.0,0.0,0.7817286430311625,0.21827135696883743,0,0,20241204-151534
