origin_index,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,prep_Geography_0,prep_Geography_1,prep_Gender_0,prep_Gender_1,prep_Age,prep_Balance,prep_CreditScore,prep_EstimatedSalary,prep_HasCrCard,prep_IsActiveMember,prep_NumOfProducts,prep_Tenure,TCR-prob_0,TCR-prob_1,TCR-pred_Exited,Exited,result_key
1728,2440,15586976,Alexeeva,566,France,Female,42,6,0.0,1,1,0,180702.12,1,0,0,1,42.0,0.0,566.0,180702.12,1.0,0.0,1.0,6.0,0.4348763282088042,0.5651236717911958,1,1,20241203-161226
1729,4128,15625545,Hussey,712,Spain,Male,52,9,0.0,1,1,1,117977.45,0,1,1,0,52.0,0.0,712.0,117977.45,1.0,1.0,1.0,9.0,0.6036865276426551,0.396313472357345,0,1,20241203-161226
1730,5911,15700749,Powell,481,France,Female,39,6,0.0,1,1,1,24677.54,1,0,0,1,39.0,0.0,481.0,24677.54,1.0,1.0,1.0,6.0,0.8014040710708996,0.19859592892910036,0,0,20241203-161226
1731,9652,15580493,Chin,469,France,Male,33,1,127818.52,1,1,0,163477.22,1,0,1,0,33.0,127818.52,469.0,163477.22,1.0,0.0,1.0,1.0,0.9269203914020625,0.07307960859793745,0,0,20241203-161226
1732,6696,15615473,Sabbatini,646,France,Female,33,2,0.0,2,0,0,198208.0,1,0,0,1,33.0,0.0,646.0,198208.0,0.0,0.0,2.0,2.0,0.9698073716994142,0.030192628300585816,0,0,20241203-161226
1733,3170,15688172,Tai,677,Spain,Male,40,5,0.0,2,1,0,88947.56,0,1,1,0,40.0,0.0,677.0,88947.56,1.0,0.0,2.0,5.0,0.9718020821691652,0.02819791783083476,0,0,20241203-161226
1734,8259,15699753,Zakharov,590,France,Male,41,1,89086.31,1,1,0,24499.97,1,0,1,0,41.0,89086.31,590.0,24499.97,1.0,0.0,1.0,1.0,0.7148063704900529,0.28519362950994703,0,0,20241203-161226
1735,3157,15569641,Sung,692,Germany,Female,41,8,130701.29,1,1,0,59354.24,1,1,0,1,41.0,130701.29,692.0,59354.24,1.0,0.0,1.0,8.0,0.42086468515056064,0.5791353148494394,1,1,20241203-161226
1736,9027,15807593,Berry,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0,1,0,1,36.0,85660.96,546.0,134778.01,0.0,0.0,1.0,7.0,0.7991644597187028,0.20083554028129724,0,0,20241203-161226
1737,1067,15688963,Ingram,731,France,Female,52,10,0.0,1,1,1,24998.75,1,0,0,1,52.0,0.0,731.0,24998.75,1.0,1.0,1.0,10.0,0.4802235574207355,0.5197764425792645,1,1,20241203-161226
1738,9438,15804864,Chu,670,France,Female,27,5,79336.61,1,1,1,26170.08,1,0,0,1,27.0,79336.61,670.0,26170.08,1.0,1.0,1.0,5.0,0.9294494631513595,0.07055053684864054,0,0,20241203-161226
1739,5412,15813640,Shih,642,France,Female,40,7,0.0,2,1,0,10712.82,1,0,0,1,40.0,0.0,642.0,10712.82,1.0,0.0,2.0,7.0,0.9665119613361357,0.03348803866386431,0,0,20241203-161226
1740,2978,15655123,Dumetolisa,505,Spain,Female,45,9,131355.3,3,1,0,195395.33,0,1,0,1,45.0,131355.3,505.0,195395.33,1.0,0.0,3.0,9.0,0.03647154356814253,0.9635284564318575,1,1,20241203-161226
1741,4140,15599090,McKelvey,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,1,1,1,0,40.0,108407.34,564.0,83681.2,1.0,1.0,1.0,7.0,0.7656513422088486,0.2343486577911514,0,0,20241203-161226
1742,8917,15665378,Shen,499,France,Female,46,6,0.0,2,1,0,73457.55,1,0,0,1,46.0,0.0,499.0,73457.55,1.0,0.0,2.0,6.0,0.8875923921998671,0.11240760780013294,0,0,20241203-161226
1743,6973,15706232,Niu,595,France,Male,52,9,0.0,1,1,1,106340.66,1,0,1,0,52.0,0.0,595.0,106340.66,1.0,1.0,1.0,9.0,0.592675771023741,0.407324228976259,0,1,20241203-161226
1744,1520,15738267,Macarthur,544,France,Female,64,3,124043.8,1,1,1,111402.97,1,0,0,1,64.0,124043.8,544.0,111402.97,1.0,1.0,1.0,3.0,0.7986046598567249,0.20139534014327506,0,1,20241203-161226
1745,437,15693737,Carr,627,Germany,Female,30,4,79871.02,2,1,0,129826.89,1,1,0,1,30.0,79871.02,627.0,129826.89,1.0,0.0,2.0,4.0,0.951680912337655,0.04831908766234503,0,0,20241203-161226
1746,7774,15679818,Yuan,636,Germany,Male,67,7,136709.35,1,0,1,66753.1,1,1,1,0,67.0,136709.35,636.0,66753.1,0.0,1.0,1.0,7.0,0.7862823349591023,0.21371766504089773,0,1,20241203-161226
1747,6900,15700263,Ifeatu,569,France,Male,66,2,0.0,1,1,0,130784.2,1,0,1,0,66.0,0.0,569.0,130784.2,1.0,0.0,1.0,2.0,0.14814134169844728,0.8518586583015527,1,1,20241203-161226
1748,2313,15724223,Bronner,545,France,Female,55,5,0.0,1,0,0,10034.77,1,0,0,1,55.0,0.0,545.0,10034.77,0.0,0.0,1.0,5.0,0.14758337985911096,0.852416620140889,1,1,20241203-161226
1749,945,15729362,Lombardi,745,France,Male,36,8,67226.37,1,1,0,130789.6,1,0,1,0,36.0,67226.37,745.0,130789.6,1.0,0.0,1.0,8.0,0.8943799070979184,0.10562009290208169,0,0,20241203-161226
1750,8488,15791877,Gallagher,706,Germany,Male,34,0,140641.26,2,1,1,77271.91,1,1,1,0,34.0,140641.26,706.0,77271.91,1.0,1.0,2.0,0.0,0.9633439719391459,0.03665602806085405,0,0,20241203-161226
1751,7416,15635598,Hsieh,812,France,Male,29,6,0.0,2,0,0,168023.6,1,0,1,0,29.0,0.0,812.0,168023.6,0.0,0.0,2.0,6.0,0.9835052097091258,0.0164947902908742,0,0,20241203-161226
1752,8202,15614936,Mancini,718,Spain,Female,49,10,82321.88,1,0,1,11144.4,0,1,0,1,49.0,82321.88,718.0,11144.4,0.0,1.0,1.0,10.0,0.6058636614979634,0.39413633850203655,0,0,20241203-161226
1753,6862,15665524,Savage,605,Spain,Male,41,5,103154.66,1,0,0,143203.78,0,1,1,0,41.0,103154.66,605.0,143203.78,0.0,0.0,1.0,5.0,0.8298839404329279,0.17011605956707204,0,0,20241203-161226
1754,5027,15673223,Hou,626,France,Male,44,10,0.0,2,0,0,164287.86,1,0,1,0,44.0,0.0,626.0,164287.86,0.0,0.0,2.0,10.0,0.9423187135788227,0.05768128642117737,0,0,20241203-161226
1755,6744,15616213,Levy,555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1,1,0,1,51.0,138214.5,555.0,198715.27,1.0,0.0,1.0,9.0,0.07963072599709498,0.920369274002905,1,1,20241203-161226
1756,3023,15678168,Gibson,648,Spain,Female,27,7,0.0,2,1,1,163060.43,0,1,0,1,27.0,0.0,648.0,163060.43,1.0,1.0,2.0,7.0,0.9820156694434393,0.017984330556560676,0,0,20241203-161226
1757,6757,15659567,Ch'iu,473,France,Female,39,9,117103.26,2,1,1,85937.52,1,0,0,1,39.0,117103.26,473.0,85937.52,1.0,1.0,2.0,9.0,0.9196559515428429,0.08034404845715717,0,1,20241203-161226
1758,5800,15649853,Craig,625,France,Female,45,3,0.0,1,1,1,184474.15,1,0,0,1,45.0,0.0,625.0,184474.15,1.0,1.0,1.0,3.0,0.5055987696271869,0.4944012303728132,0,1,20241203-161226
1759,5262,15814022,Lassetter,714,France,Female,26,9,89928.99,1,1,0,46203.31,1,0,0,1,26.0,89928.99,714.0,46203.31,1.0,0.0,1.0,9.0,0.886291939796704,0.11370806020329605,0,0,20241203-161226
1760,2847,15674950,Ebelechukwu,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,1,1,1,0,39.0,142406.43,544.0,146637.45,1.0,0.0,2.0,4.0,0.8909672352926921,0.10903276470730797,0,0,20241203-161226
1761,6724,15766810,Onyemauchechi,699,Germany,Female,51,2,92246.14,2,0,1,91346.03,1,1,0,1,51.0,92246.14,699.0,91346.03,0.0,1.0,2.0,2.0,0.7212364987875309,0.27876350121246907,0,0,20241203-161226
1762,1465,15595067,Zhirov,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0,1,0,1,40.0,0.0,637.0,181610.6,1.0,1.0,2.0,6.0,0.9649836509022465,0.03501634909775358,0,0,20241203-161226
1763,841,15707567,Esposito,732,Germany,Male,50,6,145338.76,1,0,0,91936.1,1,1,1,0,50.0,145338.76,732.0,91936.1,0.0,0.0,1.0,6.0,0.1914979260362738,0.8085020739637262,1,1,20241203-161226
1764,2888,15604314,Webb,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,1,1,0,1,26.0,97331.19,703.0,63717.49,1.0,0.0,1.0,1.0,0.7293965660629917,0.27060343393700825,0,0,20241203-161226
1765,2794,15624793,Soubeiran,627,Germany,Male,23,5,184244.86,1,1,0,103099.22,1,1,1,0,23.0,184244.86,627.0,103099.22,1.0,0.0,1.0,5.0,0.8634349219233882,0.13656507807661175,0,0,20241203-161226
1766,1091,15604304,Perry,539,Germany,Female,34,4,91622.42,1,1,1,136603.42,1,1,0,1,34.0,91622.42,539.0,136603.42,1.0,1.0,1.0,4.0,0.8565790018865329,0.14342099811346704,0,0,20241203-161226
1767,5050,15598894,Holt,784,Spain,Male,38,10,122267.85,1,0,0,145759.93,0,1,1,0,38.0,122267.85,784.0,145759.93,0.0,0.0,1.0,10.0,0.9137030081658748,0.08629699183412515,0,0,20241203-161226
1768,8861,15725762,Kemp,808,France,Male,24,4,122168.65,1,1,0,174107.04,1,0,1,0,24.0,122168.65,808.0,174107.04,1.0,0.0,1.0,4.0,0.9207188649633681,0.07928113503663188,0,0,20241203-161226
1769,1607,15714080,Goliwe,566,Germany,Female,40,2,97001.36,2,1,0,154486.01,1,1,0,1,40.0,97001.36,566.0,154486.01,1.0,0.0,2.0,2.0,0.8463764283230677,0.15362357167693225,0,0,20241203-161226
1770,275,15800116,Bowman,712,Germany,Male,28,4,145605.44,1,0,1,93883.53,1,1,1,0,28.0,145605.44,712.0,93883.53,0.0,1.0,1.0,4.0,0.8990417066450367,0.10095829335496329,0,0,20241203-161226
1771,417,15720559,Heath,487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1,1,0,1,61.0,110368.03,487.0,11384.45,0.0,0.0,1.0,5.0,0.06401585572332613,0.9359841442766739,1,1,20241203-161226
1772,8361,15754747,Bazile,686,Germany,Male,33,9,141918.09,2,0,1,184036.47,1,1,1,0,33.0,141918.09,686.0,184036.47,0.0,1.0,2.0,9.0,0.9653290005208229,0.034670999479177095,0,0,20241203-161226
1773,5608,15771728,Mackenzie,641,Germany,Male,41,7,104405.54,3,1,0,17384.21,1,1,1,0,41.0,104405.54,641.0,17384.21,1.0,0.0,3.0,7.0,0.04974325500810772,0.9502567449918923,1,0,20241203-161226
1774,8268,15798737,Chao,654,France,Male,38,8,0.0,2,1,0,88659.44,1,0,1,0,38.0,0.0,654.0,88659.44,1.0,0.0,2.0,8.0,0.9742187433264242,0.025781256673575767,0,0,20241203-161226
1775,2085,15668669,Benson,423,France,Female,36,5,97665.61,1,1,0,118372.55,1,0,0,1,36.0,97665.61,423.0,118372.55,1.0,0.0,1.0,5.0,0.8815659306729591,0.11843406932704088,0,1,20241203-161226
1776,6773,15652700,Ritchie,539,France,Male,39,6,0.0,2,1,1,86767.48,1,0,1,0,39.0,0.0,539.0,86767.48,1.0,1.0,2.0,6.0,0.9814588109121128,0.018541189087887117,0,0,20241203-161226
1777,1051,15623828,Akobundu,682,France,Male,30,4,0.0,1,0,1,161465.31,1,0,1,0,30.0,0.0,682.0,161465.31,0.0,1.0,1.0,4.0,0.9145323011021259,0.08546769889787412,0,0,20241203-161226
1778,2311,15569222,Mendes,781,France,Male,32,6,147107.91,1,1,1,40066.95,1,0,1,0,32.0,147107.91,781.0,40066.95,1.0,1.0,1.0,6.0,0.9479201410049563,0.052079858995043804,0,0,20241203-161226
1779,7756,15680843,Sherrod,675,France,Male,34,8,0.0,2,1,1,184842.21,1,0,1,0,34.0,0.0,675.0,184842.21,1.0,1.0,2.0,8.0,0.9902746079454596,0.009725392054540427,0,0,20241203-161226
1780,9941,15791972,Bergamaschi,748,France,Female,20,7,0.0,2,0,0,10792.42,1,0,0,1,20.0,0.0,748.0,10792.42,0.0,0.0,2.0,7.0,0.9853085429069973,0.014691457093002696,0,0,20241203-161226
1781,5862,15713819,Walsh,562,France,Male,48,3,92347.96,1,1,1,163116.75,1,0,1,0,48.0,92347.96,562.0,163116.75,1.0,1.0,1.0,3.0,0.6031710868131952,0.3968289131868048,0,0,20241203-161226
1782,5014,15626795,Gorman,672,France,Female,40,3,0.0,1,1,0,113171.61,1,0,0,1,40.0,0.0,672.0,113171.61,1.0,0.0,1.0,3.0,0.6621701480891078,0.3378298519108922,0,1,20241203-161226
1783,8805,15773973,Hill,765,France,Male,41,2,0.0,2,0,1,191215.61,1,0,1,0,41.0,0.0,765.0,191215.61,0.0,1.0,2.0,2.0,0.9728546066534548,0.027145393346545216,0,0,20241203-161226
1784,573,15622003,Carslaw,745,France,Male,35,9,92566.53,2,1,0,161519.77,1,0,1,0,35.0,92566.53,745.0,161519.77,1.0,0.0,2.0,9.0,0.9672575153923724,0.0327424846076276,0,0,20241203-161226
1785,2095,15813022,Kapustina,531,Spain,Male,70,1,0.0,2,0,0,99503.19,0,1,1,0,70.0,0.0,531.0,99503.19,0.0,0.0,2.0,1.0,0.38984961161472886,0.6101503883852711,1,0,20241203-161226
1786,9559,15801411,Green,623,Spain,Male,46,4,0.0,1,1,0,5549.11,0,1,1,0,46.0,0.0,623.0,5549.11,1.0,0.0,1.0,4.0,0.48774619453346035,0.5122538054665396,1,1,20241203-161226
1787,8786,15801293,Ni,850,Germany,Male,27,1,101278.25,2,1,1,26265.18,1,1,1,0,27.0,101278.25,850.0,26265.18,1.0,1.0,2.0,1.0,0.9611385489936832,0.03886145100631675,0,0,20241203-161226
1788,2875,15733581,Duncan,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,1,1,1,0,32.0,80262.66,831.0,194867.78,1.0,0.0,1.0,9.0,0.8511601918939576,0.14883980810604236,0,0,20241203-161226
1789,8983,15627971,Coates,504,France,Female,32,8,206663.75,1,0,0,16281.94,1,0,0,1,32.0,206663.75,504.0,16281.94,0.0,0.0,1.0,8.0,0.5071089961777652,0.49289100382223483,0,0,20241203-161226
1790,961,15686164,Maclean,850,Germany,Female,31,1,108822.4,1,1,1,132173.31,1,1,0,1,31.0,108822.4,850.0,132173.31,1.0,1.0,1.0,1.0,0.9055496185155978,0.09445038148440218,0,0,20241203-161226
1791,4021,15647453,Ifeajuna,721,France,Male,42,4,102936.72,1,0,0,1187.88,1,0,1,0,42.0,102936.72,721.0,1187.88,0.0,0.0,1.0,4.0,0.7948505129583425,0.20514948704165747,0,0,20241203-161226
1792,5854,15765300,L?,596,Germany,Male,40,5,62389.03,3,1,0,148623.43,1,1,1,0,40.0,62389.03,596.0,148623.43,1.0,0.0,3.0,5.0,0.15452635310341145,0.8454736468965885,1,1,20241203-161226
1793,8077,15590349,Rowland,732,France,Female,36,9,0.0,1,0,0,3749.0,1,0,0,1,36.0,0.0,732.0,3749.0,0.0,0.0,1.0,9.0,0.8647636430138651,0.13523635698613487,0,1,20241203-161226
1794,7655,15641007,Holden,614,France,Female,38,4,72594.0,1,1,1,76042.48,1,0,0,1,38.0,72594.0,614.0,76042.48,1.0,1.0,1.0,4.0,0.887440221590266,0.112559778409734,0,0,20241203-161226
1795,8827,15570194,Ikemefuna,412,France,Male,29,5,0.0,2,0,0,12510.53,1,0,1,0,29.0,0.0,412.0,12510.53,0.0,0.0,2.0,5.0,0.9551168796174929,0.04488312038250712,0,0,20241203-161226
1796,5366,15774104,Chukwualuka,539,Spain,Male,39,2,0.0,2,1,1,48189.94,0,1,1,0,39.0,0.0,539.0,48189.94,1.0,1.0,2.0,2.0,0.9783362454290255,0.02166375457097447,0,0,20241203-161226
1797,2718,15648702,Yuriev,775,Germany,Male,70,6,119684.88,2,1,1,74532.02,1,1,1,0,70.0,119684.88,775.0,74532.02,1.0,1.0,2.0,6.0,0.9009597287009433,0.09904027129905665,0,0,20241203-161226
1798,5722,15643671,Chiekwugo,696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1,1,1,0,49.0,97036.22,696.0,152450.84,1.0,0.0,2.0,5.0,0.728974462560814,0.271025537439186,0,1,20241203-161226
1799,8788,15572356,Tsai,689,Spain,Male,73,1,108555.07,1,0,1,167969.15,0,1,1,0,73.0,108555.07,689.0,167969.15,0.0,1.0,1.0,1.0,0.9675338402039266,0.03246615979607341,0,0,20241203-161226
1800,3300,15724527,Forbes,825,France,Male,34,9,0.0,2,1,1,31933.06,1,0,1,0,34.0,0.0,825.0,31933.06,1.0,1.0,2.0,9.0,0.9833206708401481,0.016679329159851913,0,0,20241203-161226
1801,6133,15691874,Kazakova,687,France,Female,34,9,125474.44,1,1,0,198929.84,1,0,0,1,34.0,125474.44,687.0,198929.84,1.0,0.0,1.0,9.0,0.8951706108495003,0.10482938915049972,0,0,20241203-161226
1802,2834,15680346,Chuang,683,Spain,Male,40,8,0.0,1,1,0,75848.22,0,1,1,0,40.0,0.0,683.0,75848.22,1.0,0.0,1.0,8.0,0.7781624353972973,0.2218375646027027,0,0,20241203-161226
1803,560,15571816,Ritchie,850,Spain,Female,70,5,0.0,1,1,1,705.18,0,1,0,1,70.0,0.0,850.0,705.18,1.0,1.0,1.0,5.0,0.7959838091507521,0.2040161908492479,0,0,20241203-161226
1804,1923,15805637,Hsing,625,France,Male,36,9,108546.16,3,1,0,133807.77,1,0,1,0,36.0,108546.16,625.0,133807.77,1.0,0.0,3.0,9.0,0.10176709297638431,0.8982329070236157,1,1,20241203-161226
1805,3625,15596710,Ku,640,France,Female,33,1,167298.42,1,0,1,145381.65,1,0,0,1,33.0,167298.42,640.0,145381.65,0.0,1.0,1.0,1.0,0.9317976548426785,0.06820234515732153,0,0,20241203-161226
1806,4120,15588197,Endrizzi,670,France,Male,36,7,0.0,2,0,0,59571.5,1,0,1,0,36.0,0.0,670.0,59571.5,0.0,0.0,2.0,7.0,0.9751760871922561,0.02482391280774386,0,0,20241203-161226
1807,9698,15609735,Campbell,533,Germany,Male,51,6,127545.56,2,0,0,79559.02,1,1,1,0,51.0,127545.56,533.0,79559.02,0.0,0.0,2.0,6.0,0.4447237055592075,0.5552762944407925,1,1,20241203-161226
1808,4271,15741275,Yuan,623,France,Female,57,7,71481.79,2,1,1,84421.34,1,0,0,1,57.0,71481.79,623.0,84421.34,1.0,1.0,2.0,7.0,0.816326591970306,0.18367340802969395,0,0,20241203-161226
1809,6617,15744046,Andrejew,606,Spain,Male,33,8,0.0,2,1,1,63176.77,0,1,1,0,33.0,0.0,606.0,63176.77,1.0,1.0,2.0,8.0,0.984391884197389,0.01560811580261099,0,0,20241203-161226
1810,8182,15566790,McIntyre,598,France,Male,28,8,129991.76,2,0,1,46041.08,1,0,1,0,28.0,129991.76,598.0,46041.08,0.0,1.0,2.0,8.0,0.9760811230606478,0.023918876939352227,0,0,20241203-161226
1811,9219,15806318,Wright,676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1,1,0,1,48.0,124442.38,676.0,15068.53,1.0,0.0,1.0,2.0,0.15041531985670975,0.8495846801432902,1,1,20241203-161226
1812,9954,15655952,Burke,550,France,Male,47,2,0.0,2,1,1,97057.28,1,0,1,0,47.0,0.0,550.0,97057.28,1.0,1.0,2.0,2.0,0.9442025796240348,0.055797420375965266,0,0,20241203-161226
1813,8907,15797065,Goloubev,613,Spain,Female,32,0,0.0,2,0,1,126675.62,0,1,0,1,32.0,0.0,613.0,126675.62,0.0,1.0,2.0,0.0,0.9706438284950732,0.029356171504926726,0,0,20241203-161226
1814,4122,15606133,Lay,628,Spain,Male,42,7,0.0,2,0,1,172967.87,0,1,1,0,42.0,0.0,628.0,172967.87,0.0,1.0,2.0,7.0,0.9700202939935617,0.02997970600643829,0,0,20241203-161226
1815,869,15646810,Quinn,603,Germany,Male,44,6,108122.39,2,1,0,108488.33,1,1,1,0,44.0,108122.39,603.0,108488.33,1.0,0.0,2.0,6.0,0.7604531535150203,0.23954684648497973,0,1,20241203-161226
1816,4321,15611544,Ibeamaka,701,Germany,Male,36,7,95448.32,2,1,0,189085.07,1,1,1,0,36.0,95448.32,701.0,189085.07,1.0,0.0,2.0,7.0,0.9540804723961097,0.045919527603890314,0,0,20241203-161226
1817,3267,15779744,Chou,537,Spain,Male,30,1,103138.17,1,1,1,96555.42,0,1,1,0,30.0,103138.17,537.0,96555.42,1.0,1.0,1.0,1.0,0.9409183416489412,0.0590816583510588,0,0,20241203-161226
1818,9754,15705174,Chiedozie,656,Germany,Male,68,7,153545.11,1,1,1,186574.68,1,1,1,0,68.0,153545.11,656.0,186574.68,1.0,1.0,1.0,7.0,0.8275393353440766,0.17246066465592338,0,0,20241203-161226
1819,9587,15786418,Chiu,546,France,Female,20,6,0.0,1,0,1,20508.85,1,0,0,1,20.0,0.0,546.0,20508.85,0.0,1.0,1.0,6.0,0.9018127427390632,0.0981872572609368,0,0,20241203-161226
1820,3176,15764604,Sutherland,586,France,Female,35,7,164769.02,3,1,0,119814.25,1,0,0,1,35.0,164769.02,586.0,119814.25,1.0,0.0,3.0,7.0,0.07603258922209677,0.9239674107779032,1,1,20241203-161226
1821,7679,15690169,Meng,645,France,Male,31,7,161171.7,2,1,0,12599.94,1,0,1,0,31.0,161171.7,645.0,12599.94,1.0,0.0,2.0,7.0,0.952978519610713,0.047021480389286975,0,1,20241203-161226
1822,5830,15794266,Cross,559,France,Male,32,9,145303.52,1,1,0,103560.98,1,0,1,0,32.0,145303.52,559.0,103560.98,1.0,0.0,1.0,9.0,0.9112008758259086,0.08879912417409142,0,0,20241203-161226
1823,180,15625426,Ashbolt,754,Germany,Female,55,3,161608.81,1,1,0,8080.85,1,1,0,1,55.0,161608.81,754.0,8080.85,1.0,0.0,1.0,3.0,0.12994543180234086,0.8700545681976591,1,1,20241203-161226
1824,3539,15761023,Murphy,554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1,1,0,1,43.0,120847.11,554.0,7611.61,1.0,0.0,1.0,2.0,0.22492759055137845,0.7750724094486215,1,1,20241203-161226
1825,9465,15786035,Gosnell,740,France,Male,39,9,0.0,2,1,0,19047.23,1,0,1,0,39.0,0.0,740.0,19047.23,1.0,0.0,2.0,9.0,0.9620980266161456,0.037901973383854336,0,0,20241203-161226
1826,7884,15776051,Kao,551,France,Female,45,6,0.0,2,1,1,51143.43,1,0,0,1,45.0,0.0,551.0,51143.43,1.0,1.0,2.0,6.0,0.9492001256067419,0.05079987439325805,0,0,20241203-161226
1827,3327,15799626,Donaghy,637,Germany,Male,50,4,126345.55,1,0,1,17323.0,1,1,1,0,50.0,126345.55,637.0,17323.0,0.0,1.0,1.0,4.0,0.4027543674445294,0.5972456325554706,1,1,20241203-161226
1828,4679,15589147,Frolov,580,Spain,Male,61,8,125921.37,1,1,1,94677.83,0,1,1,0,61.0,125921.37,580.0,94677.83,1.0,1.0,1.0,8.0,0.862444567837159,0.13755543216284105,0,0,20241203-161226
1829,4044,15698294,Royster,635,Spain,Male,31,1,0.0,2,1,0,135382.23,0,1,1,0,31.0,0.0,635.0,135382.23,1.0,0.0,2.0,1.0,0.9795932977009076,0.02040670229909237,0,0,20241203-161226
1830,143,15628145,Forwood,682,France,Female,43,5,125851.93,1,1,1,193318.33,1,0,0,1,43.0,125851.93,682.0,193318.33,1.0,1.0,1.0,5.0,0.7996569863619993,0.20034301363800067,0,0,20241203-161226
1831,5995,15746065,Lo Duca,580,Germany,Male,35,10,136281.41,2,1,1,24799.47,1,1,1,0,35.0,136281.41,580.0,24799.47,1.0,1.0,2.0,10.0,0.9646145255775888,0.035385474422411294,0,0,20241203-161226
1832,3937,15761102,T'ao,707,Spain,Female,32,4,132835.56,1,0,0,136877.24,0,1,0,1,32.0,132835.56,707.0,136877.24,0.0,0.0,1.0,4.0,0.8716789789057281,0.12832102109427188,0,0,20241203-161226
1833,8,15656148,Obinna,376,Germany,Female,29,4,115046.74,4,1,0,119346.88,1,1,0,1,29.0,115046.74,376.0,119346.88,1.0,0.0,4.0,4.0,0.12406186614329895,0.875938133856701,1,1,20241203-161226
1834,9519,15714920,Balashov,585,Germany,Male,44,7,163867.86,1,1,1,112333.22,1,1,1,0,44.0,163867.86,585.0,112333.22,1.0,1.0,1.0,7.0,0.7185512586347325,0.2814487413652675,0,0,20241203-161226
1835,9426,15683977,Owens,687,Spain,Female,72,4,0.0,2,1,1,50267.69,0,1,0,1,72.0,0.0,687.0,50267.69,1.0,1.0,2.0,4.0,0.9777568912620496,0.02224310873795043,0,0,20241203-161226
1836,8038,15573045,Earl,547,France,Male,62,10,127738.75,2,1,1,85153.0,1,0,1,0,62.0,127738.75,547.0,85153.0,1.0,1.0,2.0,10.0,0.8553863897094595,0.1446136102905405,0,0,20241203-161226
1837,5181,15799720,Coburn,569,Spain,Male,43,8,161546.68,2,0,1,178187.28,0,1,1,0,43.0,161546.68,569.0,178187.28,0.0,1.0,2.0,8.0,0.8950711770007258,0.10492882299927417,0,0,20241203-161226
1838,491,15714689,Houghton,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0,1,1,0,29.0,97541.24,591.0,196356.17,1.0,1.0,1.0,1.0,0.92012868301641,0.07987131698358996,0,0,20241203-161226
1839,5735,15596647,Henderson,768,France,Male,54,8,69712.74,1,1,1,69381.05,1,0,1,0,54.0,69712.74,768.0,69381.05,1.0,1.0,1.0,8.0,0.7406373230888755,0.25936267691112447,0,0,20241203-161226
1840,3976,15720071,Fiorentini,535,France,Female,49,3,0.0,1,0,0,61820.41,1,0,0,1,49.0,0.0,535.0,61820.41,0.0,0.0,1.0,3.0,0.1699172952895588,0.8300827047104412,1,1,20241203-161226
1841,1030,15688071,Collins,609,Spain,Male,53,10,0.0,1,1,1,154642.91,0,1,1,0,53.0,0.0,609.0,154642.91,1.0,1.0,1.0,10.0,0.6468110890196426,0.3531889109803574,0,0,20241203-161226
1842,5649,15600174,Walton,525,France,Male,35,7,165358.77,1,0,1,94738.54,1,0,1,0,35.0,165358.77,525.0,94738.54,0.0,1.0,1.0,7.0,0.9475874762889376,0.052412523711062455,0,0,20241203-161226
1843,5192,15681075,Chukwualuka,682,France,Female,58,1,0.0,1,1,1,706.5,1,0,0,1,58.0,0.0,682.0,706.5,1.0,1.0,1.0,1.0,0.5181145218261158,0.48188547817388416,0,0,20241203-161226
1844,8328,15766787,Piazza,707,France,Female,35,9,0.0,2,1,1,70403.65,1,0,0,1,35.0,0.0,707.0,70403.65,1.0,1.0,2.0,9.0,0.9749455716417083,0.025054428358291754,0,0,20241203-161226
1845,7338,15646082,Harding,676,France,Female,34,8,82909.14,1,1,0,91817.38,1,0,0,1,34.0,82909.14,676.0,91817.38,1.0,0.0,1.0,8.0,0.8889956025008714,0.11100439749912856,0,1,20241203-161226
1846,7780,15699225,Pirozzi,757,France,Male,46,0,0.0,2,1,0,37460.05,1,0,1,0,46.0,0.0,757.0,37460.05,1.0,0.0,2.0,0.0,0.8832235518816668,0.11677644811833317,0,0,20241203-161226
1847,6081,15725945,Nweke,659,Spain,Female,42,2,0.0,1,0,0,162734.31,0,1,0,1,42.0,0.0,659.0,162734.31,0.0,0.0,1.0,2.0,0.43859379262643083,0.5614062073735692,1,1,20241203-161226
1848,950,15620981,Wickham,684,France,Female,48,3,73309.38,1,0,0,21228.34,1,0,0,1,48.0,73309.38,684.0,21228.34,0.0,0.0,1.0,3.0,0.4137846358654438,0.5862153641345562,1,1,20241203-161226
