AircraftCondition,AssetNum,BilledOn,BoomOpA.FirstName,BoomOpA.LastName,BoomOpAEmployeeNum,BoomOpB.FirstName,BoomOpB.LastName,BoomOpBEmployeeNum,ClientRecordID,ClientType,Company,CompletedOn,CustomerCode,DeviceID,Driver.FirstName,Driver.LastName,DriverEmployeeNum,EditedByEmployeeNum,Flagged,FleetType,FlightNum,GHRGallons,GearOnly,GeoPosition.Lat,GeoPosition.Lon,IceTransactionGUID,IceTransactionGroupID,IceTransactionID,InspectionOnly,LastPostFailMessage,LastPostFailureOn,LicenseKey,Notes,Pad,PostFailCount,PostedOn,PostedToHost,PostedVia,PrecipCode,Slot,SourceAddress,StationID,SupercededByID,TactileCheck,TailNum,TeamLeadEmployeeNum,TrainingMode,Type1FreezePoint,Type1GallonsA,Type1GallonsB,Type1GallonsEnteredManually,Type1KFactor,Type1Percent,Type1Position1,Type1Position2,Type1Position3,Type1Position4,Type1PulseCount,Type1Start,Type1Stop,Type1Temp,Type4GallonsA,Type4GallonsB,Type4GallonsEnteredManually,Type4KFactor,Type4Position1,Type4Position2,Type4Position3,Type4Position4,Type4PulseCount,Type4Start,Type4Stop,WeatherCode,eventtype,host,index,linecount,punct,source,sourcetype,splunk_server,splunk_server_group,timestamp,_bkt,_cd,_eventtype_color,_indextime,_si,_sourcetype,_time
Frost,18,0,Estrada,Jackson,3312,Maddox,Hahn,5272,8790,Deicer,AviataSystems,1.5829E+12,United Airlines,5e5fe17d98132a6d951664ce,Aisha,Hopper,9368,7625,TRUE,A321,,96,FALSE,35.21389,-80.943054,d73d8144-a314-467a-a32f-28ef5a264d4a,402,5e5fe17d38a73cfb05864536,FALSE,,0,859ada71-3cf1-4d12-a6fb-1d833bb20287,,2,0,1.58223E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,FALSE,N443UW,583,FALSE,3,273,19,FALSE,0.115385,39,FALSE,FALSE,FALSE,TRUE,389,1.58077E+12,1.57857E+12,180,159,1,TRUE,0.0173913,TRUE,TRUE,FALSE,FALSE,203,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,4.415972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,28,0,Deann,Howe,2143,Claudia,Garza,7917,502,Deicer,AviataSystems,1.57985E+12,United Airlines,5e5fe17dde1b90e752ad6b39,Ester,Cohen,2469,6108,TRUE,A320,,185,FALSE,35.21389,-80.94305,317ea6b7-7ee4-483d-ad74-8fcf21b41c9c,948,5e5fe17dca3b96a468335bc6,FALSE,,0,33e989d0-dc30-4bdb-8583-6351d1814c17,,2,0,1.5822E+12,kclt.aviatasystems,Network,,2,70.147.152.220,KCLT,0,FALSE,N123UW,9201,TRUE,3,235,267,FALSE,0.115385,39,FALSE,TRUE,FALSE,FALSE,380,1.58103E+12,1.57989E+12,180,273,48,TRUE,0.0173913,FALSE,FALSE,FALSE,TRUE,674,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,4.359722222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,2,0,Danielle,Walter,9077,Ella,Whitfield,5602,2867,Deicer,AviataSystems,1.58112E+12,Delta Airlines,5e5fe17dabdad93440a55d3c,Mendez,Hull,8820,2609,FALSE,A321,,268,TRUE,35.21389,-80.943052,7d55927b-38c0-4b32-822e-5fa11b93bd50,662,5e5fe17d1470d29761447d3b,FALSE,,0,83d3c489-8ed1-4108-b00b-de719c9ef6fe,,0,0,1.57853E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,TRUE,N443UW,3960,TRUE,3,124,2,FALSE,0.115385,39,TRUE,FALSE,FALSE,FALSE,659,1.58014E+12,1.58069E+12,180,110,154,TRUE,0.0173913,TRUE,TRUE,TRUE,TRUE,315,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,4.303472222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,30,0,Golden,Moody,4710,Emily,Chang,795,7855,Deicer,AviataSystems,1.58181E+12,United Airlines,5e5fe17d0638763364381074,Jana,Holloway,4091,3011,TRUE,A319,,190,TRUE,35.21389,-80.943052,dfa502ab-c889-4af8-b710-e222036628cd,693,5e5fe17df8d3cb6fcab8971c,FALSE,,0,1dfde3ea-ef60-4b06-a9c2-384a855be2ad,,1,0,1.58041E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,TRUE,N747UW,166,TRUE,3,5,240,TRUE,0.115385,39,TRUE,TRUE,TRUE,FALSE,540,1.57914E+12,1.57803E+12,180,239,7,TRUE,0.0173913,FALSE,TRUE,FALSE,FALSE,38,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,4.247222222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,3,0,Velma,Kidd,4873,Keller,Henson,5555,9166,Deicer,AviataSystems,1.57929E+12,United Airlines,5e5fe17dbb09a728472b551a,Erica,Bryant,9594,52,FALSE,A321,,57,FALSE,35.21389,-80.943052,c78cf042-26ec-4328-8761-e3d12bdda37c,355,5e5fe17d6dfa831a8449b42c,TRUE,,0,90fdbe93-95e1-46a0-97b7-ad6bf8feb852,,3,0,1.58033E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,FALSE,N443UW,5947,FALSE,3,114,191,TRUE,0.115385,39,FALSE,TRUE,FALSE,FALSE,131,1.57796E+12,1.5799E+12,180,52,113,TRUE,0.0173913,TRUE,TRUE,TRUE,TRUE,314,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,4.190972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,19,0,Lizzie,Whitley,9857,Hernandez,Gillespie,6743,1368,Deicer,AviataSystems,1.58208E+12,Delta Airlines,5e5fe17dc392ddfbfa68801b,Washington,Simpson,1742,1845,TRUE,A320,,217,FALSE,35.21389,-80.94305,d2fa27e3-9b97-4420-9de4-9014729cedf5,907,5e5fe17df970837ddcf76c67,FALSE,,0,08dfaf8f-18d7-49f9-8a63-b784d30de45c,,3,0,1.58179E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,FALSE,N123UW,598,FALSE,3,5,90,TRUE,0.115385,39,FALSE,TRUE,FALSE,FALSE,616,1.57899E+12,1.57924E+12,180,273,189,TRUE,0.0173913,TRUE,FALSE,TRUE,TRUE,599,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,4.134722222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,14,0,Byrd,Cabrera,653,Gracie,Black,3342,8380,Deicer,AviataSystems,1.57851E+12,American Airlines,5e5fe17d247e3e0da671d870,Peters,Sharp,401,9459,TRUE,A319,,63,FALSE,35.21389,-80.943054,b6bc82da-7eed-4d29-a933-b08fe6df1be5,338,5e5fe17dc87bb6582351b2fc,TRUE,,0,47f643fc-3a1b-4034-a7c3-b766a9758708,,3,0,1.57797E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,TRUE,N747UW,2903,TRUE,3,226,86,TRUE,0.115385,39,TRUE,TRUE,TRUE,TRUE,87,1.58135E+12,1.57966E+12,180,260,35,FALSE,0.0173913,TRUE,TRUE,TRUE,FALSE,984,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,4.078472222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,1,0,Carr,Slater,8160,Leslie,Byers,658,6339,Deicer,AviataSystems,1.57791E+12,Delta Airlines,5e5fe17d5225565cc82da71c,Camacho,Davis,2353,9641,TRUE,A321,,79,FALSE,35.21389,-80.943054,6c4af2ec-91b0-4849-8a06-a5272127c8f4,329,5e5fe17d660c353d4ac0418a,TRUE,,0,b539a08c-fd52-475c-89eb-93b23ce3fa6e,,0,0,1.57887E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,FALSE,N443UW,9932,TRUE,3,272,93,TRUE,0.115385,39,FALSE,TRUE,TRUE,FALSE,95,1.57887E+12,1.58237E+12,180,202,44,FALSE,0.0173913,FALSE,TRUE,TRUE,FALSE,148,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,4.022222222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,26,0,Lidia,Hendricks,3984,Osborn,Lynn,9943,9350,Deicer,AviataSystems,1.58112E+12,Delta Airlines,5e5fe17dbba589d12c9e26fd,Ruthie,Long,7497,1263,TRUE,A319,,266,TRUE,35.21389,-80.943052,11fb526c-42d3-43c5-be78-3e847420939b,580,5e5fe17dee5bcbd7a2748a6a,FALSE,,0,dc8b11c7-68ae-43b9-a6cb-79f66b614b81,,0,0,1.58297E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,TRUE,N747UW,9542,FALSE,3,261,30,FALSE,0.115385,39,FALSE,TRUE,FALSE,FALSE,520,1.57955E+12,1.58225E+12,180,175,237,TRUE,0.0173913,TRUE,TRUE,FALSE,TRUE,665,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.965972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,19,0,Angeline,Suarez,8058,Moses,Farrell,1262,1226,Deicer,AviataSystems,1.57884E+12,United Airlines,5e5fe17d7073109f303f474e,Kathrine,Curtis,312,5703,TRUE,A320,,255,FALSE,35.21389,-80.943051,6c4c0fef-538d-40c2-abdd-a1c888b7cb17,883,5e5fe17d79aa643fd81033ef,TRUE,,0,d6493a0e-a43e-4928-bed6-e02e285460e8,,1,0,1.581E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,FALSE,N123UW,265,FALSE,3,290,98,TRUE,0.115385,39,TRUE,FALSE,FALSE,FALSE,929,1.57824E+12,1.5792E+12,180,296,144,TRUE,0.0173913,TRUE,TRUE,FALSE,FALSE,746,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.909722222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,10,0,Crawford,Murray,2817,Guy,Valencia,1123,9860,Deicer,AviataSystems,1.5802E+12,American Airlines,5e5fe17d9e2c134e99afe2e0,Shelley,Ward,6107,7197,FALSE,A320,,208,FALSE,35.21389,-80.943053,17083a9d-c39c-4daf-9e7b-1f6f2c357194,87,5e5fe17d91bb64574b74b785,TRUE,,0,ca0b8e7a-7269-4c23-aa08-3d3555efd4ef,,0,0,1.58127E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,FALSE,N123UW,4595,TRUE,3,86,70,TRUE,0.115385,39,FALSE,TRUE,TRUE,TRUE,991,1.58287E+12,1.58121E+12,180,123,288,TRUE,0.0173913,FALSE,TRUE,TRUE,FALSE,546,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.853472222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,28,0,Vaughan,Pierce,9776,Faye,Bernard,9300,5559,Deicer,AviataSystems,1.57882E+12,Delta Airlines,5e5fe17d263637a492c5a310,Miller,Atkinson,6756,602,FALSE,A321,,237,FALSE,35.21389,-80.94305,0489d251-2ef6-41ed-8902-e53f48184774,738,5e5fe17d1b635406e5660f99,TRUE,,0,68d7774c-7f36-4829-966f-be4ccc1c527f,,0,0,1.58142E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,TRUE,N443UW,28,TRUE,3,158,131,FALSE,0.115385,39,TRUE,TRUE,TRUE,TRUE,111,1.58195E+12,1.58225E+12,180,160,18,FALSE,0.0173913,FALSE,TRUE,FALSE,TRUE,834,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.797222222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,3,0,Hall,Schultz,9774,Gretchen,Brewer,2463,2982,Deicer,AviataSystems,1.58049E+12,United Airlines,5e5fe17d2e9a50f018770981,Osborne,Clemons,1654,8621,FALSE,A319,,48,TRUE,35.21389,-80.94305,89c6b921-20f5-4b39-9054-4e8b9c81bf43,197,5e5fe17d32558f30faaddc1e,TRUE,,0,6a51d27d-e85f-4e97-813f-6801d8e2d68a,,1,0,1.5811E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,TRUE,N747UW,9986,FALSE,3,262,171,FALSE,0.115385,39,FALSE,TRUE,TRUE,FALSE,239,1.58209E+12,1.57839E+12,180,37,282,TRUE,0.0173913,FALSE,FALSE,TRUE,TRUE,370,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.740972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,7,0,Renee,Morales,3451,Powell,Mann,312,4095,Deicer,AviataSystems,1.57854E+12,American Airlines,5e5fe17dfca6575becb02889,Zamora,Rowland,3751,7904,FALSE,A319,,59,TRUE,35.21389,-80.94305,f69afc7a-ac7e-46ed-8a90-8a1ed9f2bf9d,960,5e5fe17dbc8931463777900f,TRUE,,0,941bb26a-26a2-416d-90c3-168e6f71e720,,1,0,1.5794E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,TRUE,N747UW,8543,TRUE,3,12,91,FALSE,0.115385,39,FALSE,TRUE,TRUE,TRUE,912,1.57836E+12,1.57829E+12,180,288,162,FALSE,0.0173913,TRUE,FALSE,TRUE,FALSE,683,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.684722222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,1,0,Finley,Lane,6731,Fanny,Waller,6378,9442,Deicer,AviataSystems,1.58149E+12,United Airlines,5e5fe17dae762b43f347bc45,Corrine,Shields,1170,1226,FALSE,A319,,187,TRUE,35.21389,-80.943054,9f5f129a-097e-490f-8523-b8cb806f5af6,90,5e5fe17dca6416780baeb557,TRUE,,0,ae4dab93-85d2-4474-b60f-3a4ebafac5f0,,0,0,1.58029E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,FALSE,N747UW,1424,FALSE,3,110,272,FALSE,0.115385,39,FALSE,TRUE,TRUE,FALSE,226,1.58222E+12,1.58105E+12,180,176,206,FALSE,0.0173913,FALSE,TRUE,TRUE,TRUE,225,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.628472222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,4,0,Terrie,Mitchell,953,Oneil,Boyd,4178,9172,Deicer,AviataSystems,1.57952E+12,American Airlines,5e5fe17dbd84f6a9032582a6,Humphrey,Nguyen,68,4868,FALSE,A320,,125,FALSE,35.21389,-80.943054,c70ed642-00d6-4b88-bfc7-95325be6a854,968,5e5fe17da399eeb5d6c000d4,TRUE,,0,89c004ef-4acf-456d-b931-89782c9b163d,,1,0,1.58171E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,FALSE,N123UW,2309,TRUE,3,20,11,TRUE,0.115385,39,TRUE,FALSE,TRUE,TRUE,611,1.58168E+12,1.58128E+12,180,109,282,TRUE,0.0173913,TRUE,TRUE,FALSE,TRUE,502,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.572222222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,10,0,Glass,Gamble,3402,Schmidt,Hurst,7752,8714,Deicer,AviataSystems,1.58103E+12,Delta Airlines,5e5fe17ddbd3bb38569f6dca,Nora,Bass,277,5170,TRUE,A319,,297,TRUE,35.21389,-80.943054,fb848309-74de-4100-a135-525a7f9bffa2,414,5e5fe17d4cb21ef286d6d84c,FALSE,,0,0d945d00-2875-42a2-9cf4-c00f80f7af55,,0,0,1.5779E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,FALSE,N747UW,5184,FALSE,3,179,268,TRUE,0.115385,39,TRUE,FALSE,FALSE,FALSE,567,1.58116E+12,1.5814E+12,180,138,80,TRUE,0.0173913,FALSE,FALSE,TRUE,TRUE,577,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.515972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,28,0,Natalia,George,4693,Thornton,Warner,8315,6960,Deicer,AviataSystems,1.57896E+12,United Airlines,5e5fe17d22b5bd1d74b78961,Rios,Rivers,6808,1377,TRUE,A320,,70,TRUE,35.21389,-80.94305,f20ed5a6-79c3-4c95-bf65-a83b5f5259e4,204,5e5fe17d7d4b181f8ceb2d0e,FALSE,,0,348a1469-4f85-4ba1-8918-827d3bc7c3a8,,1,0,1.58182E+12,kclt.aviatasystems,Network,,2,70.147.152.220,KCLT,0,FALSE,N123UW,7045,FALSE,3,201,243,TRUE,0.115385,39,FALSE,FALSE,FALSE,FALSE,723,1.58193E+12,1.57849E+12,180,87,227,FALSE,0.0173913,FALSE,TRUE,TRUE,FALSE,20,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.459722222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,27,0,Alicia,Hart,1994,Mayo,Hampton,3083,7124,Deicer,AviataSystems,1.58317E+12,United Airlines,5e5fe17d500a9bec061099c4,Lou,Tate,5537,4427,TRUE,A319,,49,FALSE,35.21389,-80.94305,a3d86690-b0c8-49d5-baf5-8b06bf579d4a,63,5e5fe17ded4de7fcb832a142,FALSE,,0,318bcda4-ba5d-4b8f-b121-e1bad14cfc84,,2,0,1.57976E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,FALSE,N747UW,915,FALSE,3,89,173,FALSE,0.115385,39,TRUE,FALSE,TRUE,TRUE,973,1.57888E+12,1.58246E+12,180,165,287,TRUE,0.0173913,TRUE,FALSE,TRUE,TRUE,225,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.403472222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,27,0,Aurelia,Patrick,8652,Conrad,Dunn,7494,4397,Deicer,AviataSystems,1.57961E+12,Delta Airlines,5e5fe17ddffc793d2bb21aa1,Flossie,Pace,7116,2617,FALSE,A320,,282,TRUE,35.21389,-80.943054,d697ee18-aa69-47fe-9fd9-055a3356f631,822,5e5fe17d94cc838347fe232b,FALSE,,0,126018fc-ec88-4326-9d83-022097f3fab8,,1,0,1.57846E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,TRUE,N123UW,3784,TRUE,3,65,143,TRUE,0.115385,39,FALSE,FALSE,TRUE,FALSE,996,1.57837E+12,1.57868E+12,180,160,27,FALSE,0.0173913,FALSE,TRUE,TRUE,TRUE,22,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.347222222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,3,0,Kristie,Irwin,4271,Reilly,Norris,8775,5550,Deicer,AviataSystems,1.58312E+12,United Airlines,5e5fe17d63d2fd59cc6616ff,Lilly,Hernandez,3614,8109,FALSE,A319,,112,TRUE,35.21389,-80.943054,a319411c-1399-4f13-85e5-9bdf522800dc,711,5e5fe17d02b58d75c6dc2ca0,TRUE,,0,2833b16a-c234-4705-8de5-7b32f39dcd77,,1,0,1.58251E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,TRUE,N747UW,3435,TRUE,3,129,42,TRUE,0.115385,39,TRUE,TRUE,TRUE,FALSE,94,1.58E+12,1.58054E+12,180,112,147,FALSE,0.0173913,TRUE,FALSE,FALSE,FALSE,137,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.290972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,27,0,Horne,Patel,8571,Karyn,Yang,98,1524,Deicer,AviataSystems,1.58069E+12,American Airlines,5e5fedb611e16d6eba2531fc,Alexis,Wilkinson,4160,5976,FALSE,A319,,147,FALSE,35.21384,-80.943047,4d22dc92-a657-4b5d-a953-c1f5a0e81aa2,220,5e5fedb638ce9213b423ebcd,FALSE,,0,9fcd8f4b-a6cb-4ea0-b8d1-d808f393e074,,0,0,1.58176E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,TRUE,N747UW,22,FALSE,3,119,115,FALSE,0.115385,39,TRUE,FALSE,TRUE,TRUE,492,1.58165E+12,1.58326E+12,180,188,54,FALSE,0.0173913,FALSE,TRUE,FALSE,FALSE,880,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice4.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.234027778,,1708093879,"MacBook-Pro-3.local
ice",_json,1583345092
Frost,27,0,Wilkinson,Landry,5810,Bessie,Merrill,4821,3765,Deicer,AviataSystems,1.57929E+12,United Airlines,5e5fedb60668884f1b77ada9,Berg,Lott,3486,9667,FALSE,A321,,160,TRUE,35.21388,-80.94304,7688cf23-335f-4394-bdbe-dc9f2e0992b0,774,5e5fedb629a80e6f96134583,TRUE,,0,58bb7043-9166-4377-95a9-b643925f9add,,0,0,1.58183E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,TRUE,N443UW,7461,FALSE,3,231,127,TRUE,0.115385,39,FALSE,TRUE,FALSE,TRUE,463,1.57876E+12,1.5782E+12,180,189,253,FALSE,0.0173913,FALSE,FALSE,FALSE,TRUE,692,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice4.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.177777778,,1708093879,"MacBook-Pro-3.local
ice",_json,1583345092
Frost,2,0,Marlene,Garrett,6036,Gomez,Duke,5107,1945,Deicer,AviataSystems,1.57802E+12,United Airlines,5e5fedb6dd8fb4a5e3960991,Delgado,Reyes,3574,4788,TRUE,A319,,4,TRUE,35.21385,-80.943036,10f23df7-0e1e-4973-820b-91bbecb837cb,866,5e5fedb676dbb1336990962b,TRUE,,0,ac4bcecb-6d59-4fcc-88bd-95928ab403fe,,1,0,1.5812E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,FALSE,N747UW,460,FALSE,3,184,295,FALSE,0.115385,39,FALSE,TRUE,TRUE,TRUE,568,1.58092E+12,1.57906E+12,180,116,190,TRUE,0.0173913,FALSE,FALSE,FALSE,TRUE,882,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice4.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.121527778,,1708093879,"MacBook-Pro-3.local
ice",_json,1583345092
Frost,27,0,Millicent,Pacheco,7049,Potter,Little,1929,2167,Deicer,AviataSystems,1.57841E+12,Delta Airlines,5e5fedb6096b84ac492e2cb9,Diana,Young,418,2050,FALSE,A319,,292,TRUE,35.21381,-80.943018,943f735c-8169-4cd3-8bfd-15d51d6259ac,345,5e5fedb6d2630026e37eb8bf,TRUE,,0,c9230c04-e108-45d8-980d-861caf02f99e,,0,0,1.58097E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,FALSE,N747UW,2669,TRUE,3,158,47,FALSE,0.115385,39,TRUE,TRUE,FALSE,FALSE,445,1.57967E+12,1.58139E+12,180,63,27,FALSE,0.0173913,TRUE,TRUE,FALSE,TRUE,315,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice4.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.065277778,,1708093879,"MacBook-Pro-3.local
ice",_json,1583345092
