"ACQUIRER_COUNTRY","ACQUIRER_CURRENCY","ACQUIRER_POST_DATE","ACTUAL_COMM_FEE","ACTUAL_TRAN_FEE",AMOUNT01,AMOUNT02,AMOUNT03,AMOUNT04,AMOUNT05,"APPROVE_CODE","AT_BRANCH","AVAIL_BAL","CARD_BANK","CARD_BRANCH","CARD_CITY","CARD_RETAIN_FLAG","CARD_TYPE","DATE_KEY","FOR_BRANCH","FROM_CHANNEL","FROM_SYSTEM","Fraud_Flag","Incident_Region","Incident_Town","LEDGER_BAL",Latitude,Longitude,"MESSAGE_TYPE","ORFT_ACCT_OWNER","ORFT_CARD_OWNER","ORFT_TERM_OWNER","PROCESS_DATE","PROCESS_TIME",PostCode,"PostCode_2","REQUEST_AMT",StreetName,"TELLER_ID","TELLER_NO","TERMINAL_ID","TERM_BANK","TERM_BRANCH","TERM_CITY","TERM_TYPE","THF_PROCESS_MODE","TLF_ACQUIRER_TRACE","TNX_ID","TRAN_SEQNO","TRAN_TIME","Transaction Date","Transaction Hour","UP_COUNTRY_FLAG","_raw","_time","customer_name",eventtype,"extracted_linecount",host,index,linecount,postcode,punct,source,sourcetype,"splunk_server","splunk_server_group",timestamp,"tnx_time"
764,764,"05-Dec-13",0,0,10000,0,0,"10401.96","10401.96",417881,700,0,25,299,0,0,77,"05/12/2013",299,EATM,EBS,1,"Greater London",Paddington,0,"51.518865","-0.169429",210,0,0,0,"05-Dec-13",141627,"W2 1NJ",1NJ,10000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,213576,66743,8164,141627,"05/12/2013",14,0,"66743,764,764,05-Dec-13,0,0,10000,0,0,10401.96,10401.96,417881,700,0,25,299,0,0,77,05/12/2013,299,EATM,EBS,Greater London,Paddington,0,51.518865,-0.169429,210,0,0,0,05-Dec-13,141627,W2 1NJ,1NJ,10000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,213576,8164,141627,05/12/2013,14,0,2013-12-05 14:16:27,Account Holder 27386,1,W2,1","2019-06-22T10:23:17.000+0000","Account Holder 27386",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,,,.,.,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:16:27"
764,764,"05-Dec-13",0,0,0,"401.96","401.96","7.07",0,0,700,"401.96",25,299,0,0,77,"05/12/2013",299,EATM,EBS,1,"Greater London",Paddington,"401.96","51.518865","-0.169429",110,0,0,0,"05-Dec-13",141454,"W2 1NJ",1NJ,0,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,213106,66794,8162,141454,"05/12/2013",14,0,"66794,764,764,05-Dec-13,0,0,0,401.96,401.96,7.07,0,0,700,401.96,25,299,0,0,77,05/12/2013,299,EATM,EBS,Greater London,Paddington,401.96,51.518865,-0.169429,110,0,0,0,05-Dec-13,141454,W2 1NJ,1NJ,0,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,213106,8162,141454,05/12/2013,14,0,2013-12-05 14:14:54,Account Holder 27386,1,W2,1","2019-06-22T10:23:17.000+0000","Account Holder 27386",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:14:54"
764,764,"05-Dec-13",0,0,1000,"312.71","312.71","1.4",0,0,700,"312.71",25,598,0,0,73,"05/12/2013",598,EATM,EBS,1,"Greater London",Paddington,"312.71","51.518865","-0.169429",210,0,0,0,"05-Dec-13",141055,"W2 1NJ",1NJ,1000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,211813,66915,8160,141055,"05/12/2013",14,0,"66915,764,764,05-Dec-13,0,0,1000,312.71,312.71,1.4,0,0,700,312.71,25,598,0,0,73,05/12/2013,598,EATM,EBS,Greater London,Paddington,312.71,51.518865,-0.169429,210,0,0,0,05-Dec-13,141055,W2 1NJ,1NJ,1000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,211813,8160,141055,05/12/2013,14,0,2013-12-05 14:10:55,Account Holder 28339,1,W2,1","2019-06-22T10:23:17.000+0000","Account Holder 28339",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:10:55"
764,764,"05-Dec-13",0,0,0,"2780.59","2780.59","3.37",0,0,700,"2780.59",25,540,0,0,73,"05/12/2013",540,EATM,EBS,1,"Greater London",Paddington,"2780.59","51.518865","-0.169429",110,0,0,0,"05-Dec-13",140851,"W2 1NJ",1NJ,0,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,211158,66975,8156,140851,"05/12/2013",14,0,"66975,764,764,05-Dec-13,0,0,0,2780.59,2780.59,3.37,0,0,700,2780.59,25,540,0,0,73,05/12/2013,540,EATM,EBS,Greater London,Paddington,2780.59,51.518865,-0.169429,110,0,0,0,05-Dec-13,140851,W2 1NJ,1NJ,0,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,211158,8156,140851,05/12/2013,14,0,2013-12-05 14:08:51,Account Holder 28521,1,W2,1","2019-06-22T10:23:17.000+0000","Account Holder 28521",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:08:51"
764,764,"05-Dec-13",0,0,5000,0,0,"5094.07","5094.07",475710,700,0,25,700,0,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Paddington,0,"51.518865","-0.169429",210,0,0,0,"05-Dec-13",140452,"W2 1NJ",1NJ,5000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,209778,67095,8149,140452,"05/12/2013",14,0,"67095,764,764,05-Dec-13,0,0,5000,0,0,5094.07,5094.07,475710,700,0,25,700,0,0,,05/12/2013,700,EATM,EBS,Greater London,Paddington,0,51.518865,-0.169429,210,0,0,0,05-Dec-13,140452,W2 1NJ,1NJ,5000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,209778,8149,140452,05/12/2013,14,0,2013-12-05 14:04:52,,1,W2,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,,,.,.,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:04:52"
764,764,"05-Dec-13",0,0,0,"94.07","94.07","2.32",0,0,700,"94.07",25,700,0,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Paddington,"94.07","51.518865","-0.169429",110,0,0,0,"05-Dec-13",140408,"W2 1NJ",1NJ,0,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,209527,67122,8147,140408,"05/12/2013",14,0,"67122,764,764,05-Dec-13,0,0,0,94.07,94.07,2.32,0,0,700,94.07,25,700,0,0,,05/12/2013,700,EATM,EBS,Greater London,Paddington,94.07,51.518865,-0.169429,110,0,0,0,05-Dec-13,140408,W2 1NJ,1NJ,0,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,209527,8147,140408,05/12/2013,14,0,2013-12-05 14:04:08,,1,W2,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:04:08"
764,764,"05-Dec-13",0,0,3000,0,0,"3214.84","3214.84",471065,700,0,25,700,0,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Paddington,0,"51.518865","-0.169429",210,0,0,0,"05-Dec-13",140259,"W2 1NJ",1NJ,3000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,209159,67146,8146,140259,"05/12/2013",14,0,"67146,764,764,05-Dec-13,0,0,3000,0,0,3214.84,3214.84,471065,700,0,25,700,0,0,,05/12/2013,700,EATM,EBS,Greater London,Paddington,0,51.518865,-0.169429,210,0,0,0,05-Dec-13,140259,W2 1NJ,1NJ,3000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,209159,8146,140259,05/12/2013,14,0,2013-12-05 14:02:59,,1,W2,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,,,.,.,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:02:59"
764,764,"05-Dec-13",0,0,15000,0,0,"15011.05","15011.05",450373,700,0,25,700,0,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Paddington,0,"51.518865","-0.169429",210,0,0,0,"05-Dec-13",135444,"W2 1NJ",1NJ,15000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,206380,67366,8139,135443,"05/12/2013",13,0,"67366,764,764,05-Dec-13,0,0,15000,0,0,15011.05,15011.05,450373,700,0,25,700,0,0,,05/12/2013,700,EATM,EBS,Greater London,Paddington,0,51.518865,-0.169429,210,0,0,0,05-Dec-13,135444,W2 1NJ,1NJ,15000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,206380,8139,135443,05/12/2013,13,0,2013-12-05 13:54:44,,1,W2,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,,,.,.,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 13:54:44"
764,764,"05-Dec-13",0,0,2400,"12359.93","12359.93","26.05",0,0,700,"12359.93",25,598,0,0,77,"05/12/2013",598,EATM,EBS,1,"Greater London",Paddington,"12359.93","51.518865","-0.169429",210,0,0,0,"05-Dec-13",135246,"W2 1NJ",1NJ,2400,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,205678,67423,8135,135245,"05/12/2013",13,0,"67423,764,764,05-Dec-13,0,0,2400,12359.93,12359.93,26.05,0,0,700,12359.93,25,598,0,0,77,05/12/2013,598,EATM,EBS,Greater London,Paddington,12359.93,51.518865,-0.169429,210,0,0,0,05-Dec-13,135246,W2 1NJ,1NJ,2400,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,205678,8135,135245,05/12/2013,13,0,2013-12-05 13:52:46,Account Holder 24116,1,W2,1","2019-06-22T10:23:17.000+0000","Account Holder 24116",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 13:52:46"
764,764,"05-Dec-13",20,10,3000,"7190.71","7190.71","5.27",0,0,700,"7190.71",25,700,3,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Paddington,"7190.71","51.518865","-0.169429",210,0,0,0,"05-Dec-13",135124,"W2 1NJ",1NJ,3000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,205213,67470,8132,135124,"05/12/2013",13,1,"67470,764,764,05-Dec-13,20,10,3000,7190.71,7190.71,5.27,0,0,700,7190.71,25,700,3,0,,05/12/2013,700,EATM,EBS,Greater London,Paddington,7190.71,51.518865,-0.169429,210,0,0,0,05-Dec-13,135124,W2 1NJ,1NJ,3000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,205213,8132,135124,05/12/2013,13,1,2013-12-05 13:51:24,,1,W2,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 13:51:24"
764,764,"03-Dec-13",0,0,1000,"4074.04","4074.04","239.44",0,0,700,"4074.04",25,62,0,0,10,"03/12/2013",62,EATM,EBS,1,"Greater London","Camden Town","4074.04","51.5296392","-0.1239574",210,0,0,0,"03-Dec-13",211411,"NW1 2ST",2ST,1000,"31 Euston Road",Z,1051,S1A1051R,25,700,10,30,0,660480,109392,4015,211410,"03/12/2013",21,0,"109392,764,764,03-Dec-13,0,0,1000,4074.04,4074.04,239.44,0,0,700,4074.04,25,62,0,0,10,03/12/2013,62,EATM,EBS,Greater London,Camden Town,4074.04,51.5296392,-0.1239574,210,0,0,0,03-Dec-13,211411,NW1 2ST,2ST,1000,31 Euston Road,Z,1051,S1A1051R,25,700,10,30,0,660480,4015,211410,03/12/2013,21,0,2013-12-03 21:14:11,Account Holder 42190,1,NW1,1","2019-06-22T10:23:17.000+0000","Account Holder 42190",,1,"ch-od-38-atm-monitoring","atm_fraud",1,NW1,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,_,.,.,-.,,,,,--,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-03 21:14:11"
764,764,"03-Dec-13",0,0,0,"1785.87","1785.87","23.85",0,0,700,"1785.87",25,700,0,0,,"03/12/2013",700,EATM,EBS,1,"Greater London","Camden Town","1785.87","51.5296392","-0.1239574",110,0,0,0,"03-Dec-13",205223,"NW1 2ST",2ST,0,"31 Euston Road",Z,1051,S1A1051R,25,700,10,30,0,656277,109860,4005,205222,"03/12/2013",20,0,"109860,764,764,03-Dec-13,0,0,0,1785.87,1785.87,23.85,0,0,700,1785.87,25,700,0,0,,03/12/2013,700,EATM,EBS,Greater London,Camden Town,1785.87,51.5296392,-0.1239574,110,0,0,0,03-Dec-13,205223,NW1 2ST,2ST,0,31 Euston Road,Z,1051,S1A1051R,25,700,10,30,0,656277,4005,205222,03/12/2013,20,0,2013-12-03 20:52:23,,1,NW1,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,NW1,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,_,.,.,-.,,,,,--,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-03 20:52:23"
764,764,"03-Dec-13",0,0,0,"22769.73","22769.73","65.28",0,0,700,"22769.73",25,777,0,0,10,"03/12/2013",777,EATM,EBS,1,"Greater London","Camden Town","22769.73","51.5296392","-0.1239574",110,0,0,0,"03-Dec-13",75319,"NW1 2ST",2ST,0,"31 Euston Road",Z,1051,S1A1051R,25,700,10,30,0,323228,142252,2216,75319,"03/12/2013",7,0,"142252,764,764,03-Dec-13,0,0,0,22769.73,22769.73,65.28,0,0,700,22769.73,25,777,0,0,10,03/12/2013,777,EATM,EBS,Greater London,Camden Town,22769.73,51.5296392,-0.1239574,110,0,0,0,03-Dec-13,75319,NW1 2ST,2ST,0,31 Euston Road,Z,1051,S1A1051R,25,700,10,30,0,323228,2216,75319,03/12/2013,7,0,2013-12-03 07:53:19,Account Holder 51142,1,NW1,1","2019-06-22T10:23:17.000+0000","Account Holder 51142",,1,"ch-od-38-atm-monitoring","atm_fraud",1,NW1,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,_,.,.,-.,,,,,--,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-03 07:53:19"
764,764,"03-Dec-13",0,0,2000,0,0,"2626.29","2626.29",530662,700,0,25,700,0,0,,"03/12/2013",700,EATM,EBS,1,"Greater London","Camden Town",0,"51.5296392","-0.1239574",210,0,0,0,"03-Dec-13",74905,"NW1 2ST",2ST,2000,"31 Euston Road",Z,1051,S1A1051R,25,700,10,30,0,321509,142383,2211,74904,"03/12/2013",7,0,"142383,764,764,03-Dec-13,0,0,2000,0,0,2626.29,2626.29,530662,700,0,25,700,0,0,,03/12/2013,700,EATM,EBS,Greater London,Camden Town,0,51.5296392,-0.1239574,210,0,0,0,03-Dec-13,74905,NW1 2ST,2ST,2000,31 Euston Road,Z,1051,S1A1051R,25,700,10,30,0,321509,2211,74904,03/12/2013,7,0,2013-12-03 07:49:05,,1,NW1,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,NW1,",,,--,,,,,,.,.,,,,,,,,,//,,,,_,_,,.,-.,,,,,--,,_,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-03 07:49:05"
764,764,"02-Dec-13",0,0,2500,0,0,"6444.58","6444.58",943955,700,0,25,700,0,0,,"02/12/2013",700,EATM,EBS,1,"Greater London","Camden Town",0,"51.5296392","-0.1239574",210,0,0,0,"02-Dec-13",161305,"NW1 2ST",2ST,2500,"31 Euston Road",Z,1051,S1A1051R,25,700,10,30,0,130455,160769,780,161304,"02/12/2013",16,0,"160769,764,764,02-Dec-13,0,0,2500,0,0,6444.58,6444.58,943955,700,0,25,700,0,0,,02/12/2013,700,EATM,EBS,Greater London,Camden Town,0,51.5296392,-0.1239574,210,0,0,0,02-Dec-13,161305,NW1 2ST,2ST,2500,31 Euston Road,Z,1051,S1A1051R,25,700,10,30,0,130455,780,161304,02/12/2013,16,0,2013-12-02 16:13:05,,1,NW1,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,NW1,",,,--,,,,,,.,.,,,,,,,,,//,,,,_,_,,.,-.,,,,,--,,_,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-02 16:13:05"
764,764,"01-Dec-13",0,0,3000,0,0,4361,4361,776132,700,0,25,287,21,0,73,"01/12/2013",287,EATM,EBS,1,"Greater London","Camden Town",0,"51.5296392","-0.1239574",210,0,0,0,"01-Dec-13",90600,"NW1 2ST",2ST,3000,"31 Euston Road",Z,1051,S1A1051R,25,700,10,30,0,618520,211710,8803,90600,"01/12/2013",9,0,"211710,764,764,01-Dec-13,0,0,3000,0,0,4361,4361,776132,700,0,25,287,21,0,73,01/12/2013,287,EATM,EBS,Greater London,Camden Town,0,51.5296392,-0.1239574,210,0,0,0,01-Dec-13,90600,NW1 2ST,2ST,3000,31 Euston Road,Z,1051,S1A1051R,25,700,10,30,0,618520,8803,90600,01/12/2013,9,0,2013-12-01 09:06:00,Account Holder 69655,1,NW1,1","2019-06-22T10:23:17.000+0000","Account Holder 69655",,1,"ch-od-38-atm-monitoring","atm_fraud",1,NW1,",,,--,,,,,,,,,,,,,,,,//,,,,_,_,,.,-.,,,,,--,,_,,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-01 09:06:00"
